card1,card2,archetype,weight
Bitter Triumph,Meticulous Archive,Esper Tempo,0.8396920351126752
Bitter Triumph,"Kiora, the Rising Tide",Esper Tempo,0.6927405969128703
Bitter Triumph,Monastery Mentor,Esper Tempo,0.9711749008703954
Bitter Triumph,Helping Hand,Esper Tempo,0.9711749008703954
Darkslick Shores,Elspeth's Smite,Esper Tempo,1
Darkslick Shores,Meticulous Archive,Esper Tempo,1
Darkslick Shores,Meticulous Archive,Self-Bounce,0.8695824022343486
Darkslick Shores,Meticulous Archive,Esper Control,0.36492585015945816
Darkslick Shores,"Kiora, the Rising Tide",Esper Tempo,0.9711749008703954
Darkslick Shores,Monastery Mentor,Esper Tempo,1
Darkslick Shores,Helping Hand,Esper Tempo,1
Elspeth's Smite,"Kiora, the Rising Tide",Esper Tempo,0.8396920351126752
Elspeth's Smite,"Kiora, the Rising Tide",Azorius Tempo,0.528833223536164
Elspeth's Smite,Go for the Throat,Esper Tempo,0.8396920351126752
Go for the Throat,Meticulous Archive,Esper Tempo,0.8396920351126752
Go for the Throat,Meticulous Archive,Self-Bounce,0.5189338209957833
Go for the Throat,"Kiora, the Rising Tide",Esper Tempo,0.6927405969128703
Go for the Throat,"Kiora, the Rising Tide",Grixis Control,0.67578466173597
"Kiora, the Rising Tide",Monastery Mentor,Esper Tempo,0.9711749008703954
Go for the Throat,Monastery Mentor,Esper Tempo,0.9711749008703954
Go for the Throat,Helping Hand,Esper Tempo,0.9711749008703954
Gix's Command,Sheoldred's Edict,Golgari Midrange,0.6115324694937709
Gix's Command,Sheoldred's Edict,Dimir Midrange,0.3877478720807033
Gix's Command,Sheoldred's Edict,Self-Bounce,0.36492585015945816
Emberheart Challenger,Forest,Delirium,1
Emberheart Challenger,Forest,Gruul Aggro,0.820367893044958
Emberheart Challenger,Forest,Prowess,0.8072675274936902
Forest,Restless Ridgeline,Delirium,1
Forest,Restless Ridgeline,Gruul Aggro,0.44054614720932456
Forest,Restless Ridgeline,Prowess,0.36492585015945816
Forest,Heartfire Hero,Gruul Aggro,0.820367893044958
Forest,Heartfire Hero,Prowess,0.8072675274936902
Forest,Monstrous Rage,Delirium,1
Forest,Monstrous Rage,Gruul Aggro,0.8099091869337373
Forest,Monstrous Rage,Prowess,0.8072675274936902
Forest,Manifold Mouse,Gruul Aggro,0.820367893044958
Forest,Manifold Mouse,Prowess,0.7843691269762825
Forest,Rockface Village,Gruul Aggro,0.5332861179027086
Forest,Rockface Village,Prowess,0.48944236833664545
Forest,Hired Claw,Prowess,0.8072675274936902
Forest,Hired Claw,Gruul Aggro,0.7986214088882233
Brushland,Seraphic Steed,Selesnya Midrange,0.9711749008703954
Brushland,Seraphic Steed,Selesnya Aggro,0.9464665592594407
Brushland,Seraphic Steed,Cage,0.8851513877356793
Sanguine Evangelist,Seraphic Steed,Selesnya Midrange,0.9711749008703954
Sanguine Evangelist,Seraphic Steed,Selesnya Aggro,0.9344805144166537
Sanguine Evangelist,Seraphic Steed,Cage,0.9289269902903088
Seraphic Steed,Skyknight Squire,Selesnya Midrange,0.9711749008703954
Llanowar Elves,Seraphic Steed,Selesnya Midrange,0.9711749008703954
Llanowar Elves,Seraphic Steed,Cage,0.9711749008703954
Llanowar Elves,Seraphic Steed,Selesnya Aggro,0.9464665592594407
Seraphic Steed,Virtue of Loyalty,Selesnya Midrange,0.528833223536164
Seraphic Steed,Virtue of Loyalty,Selesnya Aggro,0.528833223536164
Seraphic Steed,Sheltered by Ghosts,Selesnya Aggro,0.7871178716403967
Seraphic Steed,Sheltered by Ghosts,Cage,0.7432454015294244
Seraphic Steed,Sheltered by Ghosts,Selesnya Midrange,0.6927405969128703
Pawpatch Recruit,Seraphic Steed,Cage,0.9711749008703954
Pawpatch Recruit,Seraphic Steed,Selesnya Aggro,0.9464665592594407
Pawpatch Recruit,Seraphic Steed,Selesnya Midrange,0.8396920351126752
Collector's Cage,Seraphic Steed,Selesnya Midrange,0.9711749008703954
Collector's Cage,Seraphic Steed,Cage,0.9711749008703954
Collector's Cage,Seraphic Steed,Selesnya Aggro,0.9464665592594407
Overlord of the Mistmoors,Seraphic Steed,Selesnya Midrange,0.9711749008703954
Overlord of the Mistmoors,Seraphic Steed,Cage,0.9711749008703954
Overlord of the Mistmoors,Seraphic Steed,Selesnya Aggro,0.9464665592594407
Plains,Seraphic Steed,Selesnya Midrange,1
Plains,Seraphic Steed,Cage,0.9711749008703954
Plains,Seraphic Steed,Selesnya Aggro,0.9464665592594407
Boon-Bringer Valkyrie,Seraphic Steed,Selesnya Midrange,0.528833223536164
Seraphic Steed,Soul Partition,Selesnya Midrange,0.8396920351126752
Forest,Seraphic Steed,Cage,0.8396920351126752
Forest,Seraphic Steed,Selesnya Aggro,0.8149784952235812
Forest,Seraphic Steed,Selesnya Midrange,0.6927405969128703
Restless Prairie,Seraphic Steed,Selesnya Aggro,0.9404337810234467
Restless Prairie,Seraphic Steed,Selesnya Midrange,0.8396920351126752
Restless Prairie,Seraphic Steed,Cage,0.7916913951962895
Mirrex,Seraphic Steed,Selesnya Midrange,0.6927405969128703
Mirrex,Seraphic Steed,Cage,0.528833223536164
Mirrex,Seraphic Steed,Selesnya Aggro,0.5023546436895954
Sandstorm Salvager,Seraphic Steed,Selesnya Midrange,0.9711749008703954
Sandstorm Salvager,Seraphic Steed,Cage,0.9711749008703954
Sandstorm Salvager,Seraphic Steed,Selesnya Aggro,0.9404337810234467
Hushwood Verge,Seraphic Steed,Selesnya Midrange,0.9711749008703954
Hushwood Verge,Seraphic Steed,Cage,0.9711749008703954
Hushwood Verge,Seraphic Steed,Selesnya Aggro,0.9464665592594407
Razorverge Thicket,Seraphic Steed,Selesnya Midrange,0.9711749008703954
Razorverge Thicket,Seraphic Steed,Cage,0.9711749008703954
Razorverge Thicket,Seraphic Steed,Selesnya Aggro,0.9464665592594407
Dreamdew Entrancer,Scorching Dragonfire,Floodcaller Combo,0.36492585015945816
Dreamdew Entrancer,Screaming Nemesis,Floodcaller Combo,0.36492585015945816
Dreamdew Entrancer,Floodpits Drowner,Floodcaller Combo,0.36492585015945816
Screaming Nemesis,Thundertrap Trainer,Floodcaller Combo,0.8072675274936902
Analyze the Pollen,Screaming Nemesis,Floodcaller Combo,0.67578466173597
Screaming Nemesis,Valley Floodcaller,Floodcaller Combo,0.67578466173597
Island,Screaming Nemesis,Floodcaller Combo,0.528833223536164
Screaming Nemesis,This Town Ain't Big Enough,Floodcaller Combo,0.8072675274936902
Screaming Nemesis,Tarnation Vista,Floodcaller Combo,0.36492585015945816
Fabled Passage,Screaming Nemesis,Floodcaller Combo,0.528833223536164
Screaming Nemesis,Stormchaser's Talent,Floodcaller Combo,0.8072675274936902
Bushwhack,Screaming Nemesis,Floodcaller Combo,0.8072675274936902
Bushwhack,Screaming Nemesis,Gruul Aggro,0.8072675274936902
Enduring Vitality,Screaming Nemesis,Floodcaller Combo,0.8072675274936902
Screaming Nemesis,Up the Beanstalk,Floodcaller Combo,0.46484056246092625
Screaming Nemesis,Song of Totentanz,Floodcaller Combo,0.528833223536164
Roaring Furnace/Steaming Sauna,Screaming Nemesis,Floodcaller Combo,0.528833223536164
Floodpits Drowner,Screaming Nemesis,Floodcaller Combo,0.41696682140107805
Botanical Sanctum,Screaming Nemesis,Floodcaller Combo,0.8072675274936902
Screaming Nemesis,Yavimaya Coast,Floodcaller Combo,0.528833223536164
Bitter Reunion,Invasion of Ixalan,Floodcaller Combo,0.36492585015945816
Bitter Reunion,Burst Lightning,Floodcaller Combo,0.528833223536164
Bitter Reunion,Burst Lightning,Oculus,0.528833223536164
Floodfarm Verge,"Kellan, Inquisitive Prodigy",Domain,0.67578466173597
Analyze the Pollen,Temporary Lockdown,Zur,0.7935222590096421
Analyze the Pollen,Temporary Lockdown,Domain,0.708904655221946
"Kellan, Inquisitive Prodigy",Temporary Lockdown,Domain,0.36492585015945816
"Kellan, Inquisitive Prodigy",Shadowy Backstreet,Domain,0.528833223536164
Analyze the Pollen,"Kellan, Inquisitive Prodigy",Domain,0.36492585015945816
Analyze the Pollen,"Beza, the Bounding Spring",Zur,0.5428705338288834
Analyze the Pollen,"Beza, the Bounding Spring",Domain,0.5240919107480465
"Kellan, Inquisitive Prodigy",Restless Anchorage,Domain,0.36492585015945816
"Kellan, Inquisitive Prodigy",Sunfall,Domain,0.528833223536164
Get Lost,"Kellan, Inquisitive Prodigy",Domain,0.8072675274936902
"Kellan, Inquisitive Prodigy",Split Up,Domain,0.36492585015945816
Herd Migration,"Kellan, Inquisitive Prodigy",Domain,0.528833223536164
"Beza, the Bounding Spring","Kellan, Inquisitive Prodigy",Domain,0.528833223536164
Island,"Kellan, Inquisitive Prodigy",Domain,0.36492585015945816
"Kellan, Inquisitive Prodigy",Overlord of the Mistmoors,Domain,0.528833223536164
Hedge Maze,"Kellan, Inquisitive Prodigy",Domain,0.528833223536164
Day of Judgment,"Kellan, Inquisitive Prodigy",Domain,0.36492585015945816
Fabled Passage,"Kellan, Inquisitive Prodigy",Domain,0.36492585015945816
"Kellan, Inquisitive Prodigy",Plains,Domain,0.36492585015945816
"Kellan, Inquisitive Prodigy",Lush Portico,Domain,0.528833223536164
"Atraxa, Grand Unifier","Kellan, Inquisitive Prodigy",Domain,0.36492585015945816
"Kellan, Inquisitive Prodigy",Underground Mortuary,Domain,0.36492585015945816
"Kellan, Inquisitive Prodigy",Up the Beanstalk,Domain,0.8072675274936902
"Kellan, Inquisitive Prodigy",Swamp,Domain,0.36492585015945816
"Kellan, Inquisitive Prodigy",Leyline Binding,Domain,0.8072675274936902
Forest,"Kellan, Inquisitive Prodigy",Domain,0.528833223536164
"Kellan, Inquisitive Prodigy",Overlord of the Floodpits,Domain,0.36492585015945816
"Kellan, Inquisitive Prodigy","Zur, Eternal Schemer",Domain,0.67578466173597
"Kellan, Inquisitive Prodigy",Meticulous Archive,Domain,0.528833223536164
Cavern of Souls,"Kellan, Inquisitive Prodigy",Domain,0.67578466173597
Hushwood Verge,"Kellan, Inquisitive Prodigy",Domain,0.8072675274936902
"Kellan, Inquisitive Prodigy",Overlord of the Hauntwoods,Domain,0.8072675274936902
Demolition Field,Ossification,Token Control,0.7253939520968011
Demolition Field,Ossification,Azorius Control,0.67578466173597
Demolition Field,Ossification,4c Control,0.528833223536164
Ossification,Sunfall,Token Control,0.83393460896506
Ossification,Sunfall,Azorius Control,0.8072675274936902
Ossification,Sunfall,4c Control,0.67578466173597
Fountainport,Ossification,Token Control,0.83393460896506
Fountainport,Ossification,Azorius Control,0.8072675274936902
Fountainport,Ossification,4c Control,0.8072675274936902
Ossification,Plains,Azorius Control,1
Ossification,Plains,Token Control,1
Ossification,Plains,4c Control,1
Caretaker's Talent,Ossification,Token Control,0.83393460896506
Caretaker's Talent,Ossification,Azorius Control,0.8072675274936902
Caretaker's Talent,Ossification,4c Control,0.8072675274936902
Get Lost,Ossification,Token Control,0.83393460896506
Get Lost,Ossification,Azorius Control,0.8072675274936902
Get Lost,Ossification,4c Control,0.8072675274936902
Enduring Innocence,Ossification,Token Control,0.83393460896506
Enduring Innocence,Ossification,Azorius Control,0.8072675274936902
Enduring Innocence,Ossification,4c Control,0.67578466173597
Meticulous Archive,Ossification,Azorius Control,0.528833223536164
Ossification,Overlord of the Mistmoors,Token Control,0.8234399243800331
Ossification,Overlord of the Mistmoors,4c Control,0.8072675274936902
Ossification,Overlord of the Mistmoors,Azorius Control,0.67578466173597
Ossification,Split Up,4c Control,0.528833223536164
Ossification,Split Up,Token Control,0.39383637240501523
Ossification,Split Up,Azorius Control,0.36492585015945816
Lay Down Arms,Ossification,Token Control,0.83393460896506
Lay Down Arms,Ossification,Azorius Control,0.8072675274936902
Lay Down Arms,Ossification,4c Control,0.8072675274936902
"Beza, the Bounding Spring",Ossification,Token Control,0.8129569515356193
"Beza, the Bounding Spring",Ossification,Azorius Control,0.8072675274936902
"Beza, the Bounding Spring",Ossification,4c Control,0.528833223536164
Ossification,Sunken Citadel,Token Control,0.8129569515356193
Ossification,Sunken Citadel,Azorius Control,0.8072675274936902
Ossification,Sunken Citadel,4c Control,0.36492585015945816
Builder's Talent,Ossification,Azorius Control,0.36492585015945816
"Jace, the Perfected Mind",Ossification,Azorius Control,0.36492585015945816
Carrot Cake,Ossification,Token Control,0.83393460896506
Carrot Cake,Ossification,Azorius Control,0.8072675274936902
Carrot Cake,Ossification,4c Control,0.8072675274936902
Clockwork Percussionist,Painter's Studio/Defaced Gallery,Convoke,0.7432454015294244
Clockwork Percussionist,Painter's Studio/Defaced Gallery,Jeskai Aggro,0.581144086562283
Clockwork Percussionist,Painter's Studio/Defaced Gallery,Tokens,0.4687766622618585
"Kellan, Planar Trailblazer",Witchstalker Frenzy,Prowess,0.528833223536164
"Kellan, Planar Trailblazer",Monastery Swiftspear,Prowess,0.67578466173597
"Kellan, Planar Trailblazer",Screaming Nemesis,Prowess,0.8072675274936902
"Kellan, Planar Trailblazer",Thornspire Verge,Prowess,0.8072675274936902
Shock,Soulstone Sanctuary,Prowess,0.5809941049021132
"Kellan, Planar Trailblazer",Soulstone Sanctuary,Prowess,0.36492585015945816
"Kellan, Planar Trailblazer",Lightning Strike,Prowess,0.8072675274936902
"Kellan, Planar Trailblazer",Rockface Village,Prowess,0.8072675274936902
"Kellan, Planar Trailblazer",Shock,Prowess,0.528833223536164
Hired Claw,"Kellan, Planar Trailblazer",Prowess,0.8072675274936902
Llanowar Elves,Sunfall,Token Control,1
Mirrex,Sunfall,Token Control,0.6808234318192545
Caretaker's Talent,Lush Portico,Token Control,1
Caretaker's Talent,Lush Portico,Zur,0.9711749008703954
Caretaker's Talent,Lush Portico,Domain,0.8072675274936902
Llanowar Elves,Lush Portico,Token Control,1
Lush Portico,Mirrex,Token Control,0.8072675274936902
Lay Down Arms,Lush Portico,Zur,1
Lay Down Arms,Lush Portico,Token Control,0.9711749008703954
Caretaker's Talent,Forest,Token Control,0.8555622267656171
Caretaker's Talent,Forest,Zur,0.6927405969128703
Caretaker's Talent,Forest,Domain,0.528833223536164
Forest,Lay Down Arms,Token Control,0.9711749008703954
Forest,Lay Down Arms,Zur,0.9711749008703954
Caretaker's Talent,Llanowar Elves,Token Control,1
Caretaker's Talent,Mirrex,Token Control,0.8842714631900632
Brushland,Caretaker's Talent,Token Control,1
Brushland,Caretaker's Talent,Zur,0.6927405969128703
Caretaker's Talent,Up the Beanstalk,Token Control,1
Caretaker's Talent,Up the Beanstalk,Zur,0.9711749008703954
Caretaker's Talent,Up the Beanstalk,Domain,0.8072675274936902
Caretaker's Talent,Hushwood Verge,Token Control,1
Caretaker's Talent,Hushwood Verge,Zur,0.9711749008703954
Caretaker's Talent,Hushwood Verge,Domain,0.8072675274936902
Caretaker's Talent,Overlord of the Hauntwoods,Token Control,1
Caretaker's Talent,Overlord of the Hauntwoods,Zur,0.9711749008703954
Caretaker's Talent,Overlord of the Hauntwoods,Domain,0.8072675274936902
Elspeth's Smite,Llanowar Elves,Token Control,0.9711749008703954
Elspeth's Smite,Mirrex,Token Control,0.6058058416749051
Lay Down Arms,Llanowar Elves,Token Control,0.9711749008703954
Llanowar Elves,Up the Beanstalk,Token Control,1
Llanowar Elves,Overlord of the Hauntwoods,Token Control,1
Lay Down Arms,Mirrex,Token Control,0.528833223536164
Mirrex,Up the Beanstalk,Token Control,0.8072675274936902
Mirrex,Overlord of the Hauntwoods,Token Control,0.8072675274936902
Brushland,Lay Down Arms,Token Control,0.9711749008703954
Brushland,Lay Down Arms,Zur,0.9711749008703954
Lay Down Arms,Up the Beanstalk,Zur,1
Lay Down Arms,Up the Beanstalk,Token Control,0.9711749008703954
Hushwood Verge,Lay Down Arms,Zur,1
Hushwood Verge,Lay Down Arms,Token Control,0.9711749008703954
Lay Down Arms,Overlord of the Hauntwoods,Zur,1
Lay Down Arms,Overlord of the Hauntwoods,Token Control,0.9711749008703954
Faerie Mastermind,No More Lies,Azorius Control,0.6927405969128703
Faerie Mastermind,No More Lies,Convoke,0.528833223536164
Faerie Mastermind,Regal Bunnicorn,Convoke,0.528833223536164
Get Lost,No More Lies,Azorius Control,1
Get Lost,No More Lies,Bant Control,0.9989789012507582
Get Lost,No More Lies,Convoke,0.6927405969128703
No More Lies,Soulstone Sanctuary,Convoke,0.6927405969128703
No More Lies,Soulstone Sanctuary,Azorius Control,0.6927405969128703
Faebloom Trick,No More Lies,Convoke,0.8396920351126752
Faebloom Trick,No More Lies,Azorius Control,0.8396920351126752
Get Lost,Soulstone Sanctuary,Self-Bounce,1
Get Lost,Soulstone Sanctuary,Convoke,0.6927405969128703
Get Lost,Soulstone Sanctuary,Azorius Control,0.6927405969128703
Get Lost,Soulstone Sanctuary,Selesnya Aggro,0.528833223536164
Case of the Filched Falcon,Shardmage's Rescue,Convoke,0.528833223536164
Case of the Filched Falcon,Unidentified Hovership,Convoke,0.36492585015945816
Case of the Filched Falcon,Virtue of Loyalty,Convoke,0.36492585015945816
Case of the Filched Falcon,Sheltered by Ghosts,Convoke,0.8072675274936902
Case of the Filched Falcon,Steel Seraph,Convoke,0.528833223536164
Case of the Filched Falcon,Soulstone Sanctuary,Convoke,0.36492585015945816
Case of the Filched Falcon,Enduring Curiosity,Convoke,0.67578466173597
Case of the Filched Falcon,Faebloom Trick,Convoke,0.36492585015945816
Case of the Filched Falcon,Floodpits Drowner,Convoke,0.67578466173597
Floodfarm Verge,Protect the Negotiators,Convoke,1
Floodfarm Verge,Protect the Negotiators,Azorius Control,0.8072675274936902
Protect the Negotiators,Shardmage's Rescue,Convoke,0.67578466173597
Protect the Negotiators,Warden of the Inner Sky,Convoke,1
Protect the Negotiators,Warden of the Inner Sky,Azorius Control,0.8072675274936902
Protect the Negotiators,Restless Anchorage,Convoke,0.8396920351126752
Protect the Negotiators,Restless Anchorage,Azorius Control,0.36492585015945816
Protect the Negotiators,Seachrome Coast,Convoke,1
Protect the Negotiators,Seachrome Coast,Azorius Control,0.8072675274936902
Protect the Negotiators,Spyglass Siren,Convoke,1
Protect the Negotiators,Spyglass Siren,Azorius Control,0.8072675274936902
Protect the Negotiators,Virtue of Loyalty,Azorius Control,0.67578466173597
Protect the Negotiators,Virtue of Loyalty,Convoke,0.36492585015945816
Protect the Negotiators,Sheltered by Ghosts,Convoke,0.98664347331248
Protect the Negotiators,Sheltered by Ghosts,Azorius Control,0.36492585015945816
Island,Protect the Negotiators,Convoke,1
Island,Protect the Negotiators,Azorius Control,0.9246629433487973
Protect the Negotiators,Steel Seraph,Convoke,0.67578466173597
Protect the Negotiators,Steel Seraph,Azorius Control,0.528833223536164
Mockingbird,Protect the Negotiators,Convoke,1
Mockingbird,Protect the Negotiators,Azorius Control,0.8072675274936902
Plains,Protect the Negotiators,Convoke,1
Plains,Protect the Negotiators,Azorius Control,0.9246629433487973
Protect the Negotiators,Soulstone Sanctuary,Azorius Control,0.528833223536164
Protect the Negotiators,Soulstone Sanctuary,Convoke,0.36492585015945816
Protect the Negotiators,Regal Bunnicorn,Convoke,1
Novice Inspector,Protect the Negotiators,Convoke,1
Enduring Curiosity,Protect the Negotiators,Convoke,1
Enduring Curiosity,Protect the Negotiators,Azorius Control,0.8072675274936902
Adarkar Wastes,Protect the Negotiators,Convoke,1
Adarkar Wastes,Protect the Negotiators,Azorius Control,0.8072675274936902
Floodpits Drowner,Protect the Negotiators,Convoke,1
Floodpits Drowner,Protect the Negotiators,Azorius Control,0.36492585015945816
Llanowar Wastes,Mishra's Foundry,Golgari Midrange,1
Mishra's Foundry,The End,Golgari Midrange,0.79992284386178
Gix's Command,Mishra's Foundry,Golgari Midrange,0.9457315774355263
Mishra's Foundry,Tear Asunder,Golgari Midrange,0.7942264673150893
Llanowar Elves,Mishra's Foundry,Golgari Midrange,1
Mishra's Foundry,Mosswood Dreadknight,Golgari Midrange,1
Mishra's Foundry,Preacher of the Schism,Golgari Midrange,1
Mishra's Foundry,"Thrun, Breaker of Silence",Golgari Midrange,0.9280748329326731
Mishra's Foundry,Restless Cottage,Golgari Midrange,1
Cut Down,Mishra's Foundry,Golgari Midrange,1
Mishra's Foundry,Swamp,Golgari Midrange,1
Maelstrom Pulse,Mishra's Foundry,Golgari Midrange,0.911690250226656
Blooming Marsh,Mishra's Foundry,Golgari Midrange,1
Forest,Mishra's Foundry,Golgari Midrange,1
Mishra's Foundry,"Sheoldred, the Apocalypse",Golgari Midrange,0.9688197176604664
Anoint with Affliction,Mishra's Foundry,Golgari Midrange,0.9205186830426149
Go for the Throat,Mishra's Foundry,Golgari Midrange,1
Glissa Sunslayer,Mishra's Foundry,Golgari Midrange,1
Caves of Koilos,Deadly Cover-Up,Abzan Midrange,0.6058058416749051
Caves of Koilos,Shadowy Backstreet,Zur,1
Caves of Koilos,Shadowy Backstreet,Token Control,1
Caves of Koilos,Shadowy Backstreet,Sacrifice,1
Caves of Koilos,Shadowy Backstreet,Abzan Midrange,0.6058058416749051
Caves of Koilos,Shadowy Backstreet,Self-Bounce,0.36492585015945816
Caves of Koilos,Llanowar Wastes,Insidious Roots,0.8072675274936902
Caves of Koilos,Llanowar Wastes,Abzan Midrange,0.4414163670152236
Brushland,Caves of Koilos,Abzan Midrange,0.6058058416749051
Brushland,Caves of Koilos,Insidious Roots,0.36492585015945816
Caves of Koilos,Sunfall,Token Control,1
Caves of Koilos,Sunfall,Abzan Midrange,0.6058058416749051
Caves of Koilos,Seized from Slumber,Abzan Midrange,0.8842714631900632
Caves of Koilos,Tear Asunder,Abzan Midrange,0.36492585015945816
Caves of Koilos,Virtue of Persistence,Token Control,0.8072675274936902
Caves of Koilos,Virtue of Persistence,Abzan Midrange,0.6808234318192545
Caves of Koilos,Overlord of the Mistmoors,Zur,1
Caves of Koilos,Overlord of the Mistmoors,Token Control,0.9711749008703954
Caves of Koilos,Overlord of the Mistmoors,Abzan Midrange,0.7527871445559576
Caves of Koilos,Plains,Token Control,1
Caves of Koilos,Plains,Self-Bounce,1
Caves of Koilos,Plains,Sacrifice,1
Caves of Koilos,Plains,Zur,0.9711749008703954
Caves of Koilos,Plains,Esper Control,0.528833223536164
Caves of Koilos,Plains,Abzan Midrange,0.4414163670152236
Caves of Koilos,Lush Portico,Abzan Midrange,0.6058058416749051
Caves of Koilos,Underground Mortuary,Abzan Midrange,0.8842714631900632
Caves of Koilos,Underground Mortuary,Insidious Roots,0.528833223536164
Caves of Koilos,Restless Cottage,Abzan Midrange,0.5189338209957833
Caves of Koilos,Up the Beanstalk,Abzan Midrange,0.8842714631900632
Caves of Koilos,Nowhere to Run,Self-Bounce,1
Caves of Koilos,Nowhere to Run,Token Control,0.9711749008703954
Caves of Koilos,Nowhere to Run,Zur,0.8072675274936902
Caves of Koilos,Nowhere to Run,Abzan Midrange,0.6058058416749051
Caves of Koilos,Nowhere to Run,Esper Control,0.528833223536164
Caves of Koilos,Cut Down,Token Control,1
Caves of Koilos,Cut Down,Zur,0.9711749008703954
Caves of Koilos,Cut Down,Self-Bounce,0.7630667217005964
Caves of Koilos,Cut Down,Abzan Midrange,0.4414163670152236
Caves of Koilos,Swamp,Token Control,1
Caves of Koilos,Swamp,Sacrifice,1
Caves of Koilos,Swamp,Zur,0.9711749008703954
Caves of Koilos,Swamp,Self-Bounce,0.6888496442342344
Caves of Koilos,Swamp,Esper Control,0.528833223536164
Caves of Koilos,Swamp,Abzan Midrange,0.4414163670152236
Caves of Koilos,Leyline Binding,Abzan Midrange,0.8203435431126205
Blooming Marsh,Caves of Koilos,Insidious Roots,0.8072675274936902
Blooming Marsh,Caves of Koilos,Abzan Midrange,0.6808234318192545
Caves of Koilos,Forest,Abzan Midrange,0.4414163670152236
Caves of Koilos,"Sheoldred, the Apocalypse",Self-Bounce,0.8203435431126205
Caves of Koilos,"Sheoldred, the Apocalypse",Abzan Midrange,0.5189338209957833
Caves of Koilos,Scrollshift,Self-Bounce,0.9693347481042703
Caves of Koilos,Scrollshift,Abzan Midrange,0.5189338209957833
Caves of Koilos,Go for the Throat,Zur,1
Caves of Koilos,Go for the Throat,Token Control,1
Caves of Koilos,Go for the Throat,Self-Bounce,0.7807003356146406
Caves of Koilos,Go for the Throat,Abzan Midrange,0.6808234318192545
Cavern of Souls,Caves of Koilos,Zur,0.8072675274936902
Cavern of Souls,Caves of Koilos,Abzan Midrange,0.6058058416749051
Caves of Koilos,Hushwood Verge,Abzan Midrange,0.8842714631900632
Caves of Koilos,Overlord of the Hauntwoods,Abzan Midrange,0.8842714631900632
Shadowy Backstreet,Tear Asunder,Abzan Midrange,0.528833223536164
Restless Cottage,Shadowy Backstreet,Abzan Midrange,0.6058058416749051
Restless Cottage,Shadowy Backstreet,Domain,0.528833223536164
Brushland,Tear Asunder,Abzan Midrange,0.528833223536164
Brushland,Restless Cottage,Abzan Midrange,0.6058058416749051
Sunfall,Tear Asunder,Abzan Midrange,0.528833223536164
Restless Cottage,Sunfall,Abzan Midrange,0.6058058416749051
Seized from Slumber,Tear Asunder,Abzan Midrange,0.8072675274936902
Restless Cottage,Seized from Slumber,Abzan Midrange,0.8842714631900632
Overlord of the Mistmoors,Tear Asunder,Abzan Midrange,0.67578466173597
Plains,Tear Asunder,Abzan Midrange,0.36492585015945816
Lush Portico,Tear Asunder,Abzan Midrange,0.528833223536164
Leyline Binding,Tear Asunder,Abzan Midrange,0.8072675274936902
Scrollshift,Tear Asunder,Abzan Midrange,0.528833223536164
Hushwood Verge,Tear Asunder,Abzan Midrange,0.8072675274936902
Overlord of the Mistmoors,Restless Cottage,Domain,0.8072675274936902
Overlord of the Mistmoors,Restless Cottage,Abzan Midrange,0.7527871445559576
Plains,Restless Cottage,Abzan Midrange,0.4414163670152236
Plains,Restless Cottage,Domain,0.36492585015945816
Lush Portico,Restless Cottage,Abzan Midrange,0.6058058416749051
Lush Portico,Restless Cottage,Domain,0.528833223536164
Leyline Binding,Restless Cottage,Abzan Midrange,0.8203435431126205
Leyline Binding,Restless Cottage,Domain,0.8072675274936902
Restless Cottage,Scrollshift,Abzan Midrange,0.5189338209957833
Hushwood Verge,Restless Cottage,Abzan Midrange,0.8842714631900632
Hushwood Verge,Restless Cottage,Domain,0.8072675274936902
Archangel Elspeth,Ossification,Token Control,0.39383637240501523
Phantom Interference,Seachrome Coast,Azorius Tempo,0.9966853338057358
Floodfarm Verge,Phantom Interference,Azorius Tempo,0.9544373686197511
Phantom Interference,Plains,Azorius Tempo,0.5543371875452087
Adarkar Wastes,Phantom Interference,Azorius Tempo,0.9966853338057358
Founding the Third Path,Phantom Interference,Azorius Tempo,0.9711749008703954
Meticulous Archive,Phantom Interference,Azorius Tempo,0.9966853338057358
Phantom Interference,Picklock Prankster,Azorius Tempo,0.9966853338057358
Phantom Interference,Recommission,Azorius Tempo,0.8652024593520897
Phantom Interference,Unsummon,Azorius Tempo,0.7677253171796229
Monastery Mentor,Phantom Interference,Azorius Tempo,0.528833223536164
Chart a Course,Phantom Interference,Azorius Tempo,0.9106617956123237
Helping Hand,Phantom Interference,Azorius Tempo,0.9106617956123237
Phantom Interference,Soul Partition,Azorius Tempo,0.8410493672857917
Haughty Djinn,Phantom Interference,Azorius Tempo,0.9966853338057358
Abhorrent Oculus,Phantom Interference,Azorius Tempo,0.9966853338057358
Moment of Truth,Phantom Interference,Azorius Tempo,0.9757076676803697
Moment of Truth,Soul Partition,Azorius Tempo,1
Loran's Escape,Seachrome Coast,Azorius Tempo,0.8072675274936902
Floodfarm Verge,Loran's Escape,Azorius Tempo,0.8072675274936902
Loran's Escape,Plains,Azorius Tempo,0.36492585015945816
Adarkar Wastes,Loran's Escape,Azorius Tempo,0.8072675274936902
Founding the Third Path,Loran's Escape,Azorius Tempo,0.8072675274936902
Loran's Escape,Meticulous Archive,Azorius Tempo,0.8072675274936902
Loran's Escape,Picklock Prankster,Azorius Tempo,0.8072675274936902
