card1,card2,archetype,weight
Plains,This Town Ain't Big Enough,Jeskai Midrange,0.5543658066825486
Plains,This Town Ain't Big Enough,Esper Control,0.5543658066825486
Plains,This Town Ain't Big Enough,Poison,0.42319889706569536
Plains,Stormchaser's Talent,Azorius Midrange,0.8947808320300904
Plains,Stormchaser's Talent,Self-Bounce,0.6643574749140675
Plains,Stormchaser's Talent,Bant Tempo,0.6460160066870647
Eddymurk Crab,Plains,Bant Tempo,0.6460160066870647
Plains,Sleight of Hand,Bant Tempo,0.6460160066870647
Plains,Sleight of Hand,Azorius Tempo,0.6460160066870647
Plains,Unsummon,Bant Tempo,0.562787551737803
Plains,Unsummon,Azorius Tempo,0.5592652140449275
Botanical Sanctum,Plains,Cage,0.8976832804429803
Botanical Sanctum,Plains,Bant Tempo,0.6460160066870647
Cache Grab,Plains,Bant Tempo,0.6460160066870647
Plains,Tolarian Terror,Bant Tempo,0.6460160066870647
Plains,Seed of Hope,Bant Tempo,0.6460160066870647
Screaming Nemesis,Turn Inside Out,Prowess,1
Screaming Nemesis,Turn Inside Out,Rakdos Aggro,0.9661911827357866
Screaming Nemesis,Turn Inside Out,Gruul Aggro,0.7771829163039172
Pawpatch Recruit,Screaming Nemesis,Gruul Aggro,0.7860798255412724
Pawpatch Recruit,Screaming Nemesis,Prowess,0.699909821159476
Barbed Batterfist,Screaming Nemesis,Gruul Aggro,0.6460160066870647
Barbed Batterfist,Screaming Nemesis,Prowess,0.6460160066870647
Barbed Batterfist,Screaming Nemesis,Mice,0.42319889706569536
Mountain,Turn Inside Out,Prowess,0.9759814939118885
Mountain,Turn Inside Out,Rakdos Aggro,0.966493489456202
Mountain,Turn Inside Out,Gruul Aggro,0.9548256797953782
Mountain,Pawpatch Recruit,Gruul Aggro,0.9750584213866962
Mountain,Pawpatch Recruit,Prowess,0.8889538114249792
Mountain,Pawpatch Recruit,Delirium,0.42319889706569536
Barbed Batterfist,Mountain,Mice,0.9548256797953782
Barbed Batterfist,Mountain,Prowess,0.7757564588447271
Barbed Batterfist,Mountain,Gruul Aggro,0.7525229650274989
Emberheart Challenger,Turn Inside Out,Prowess,0.9958506993747116
Emberheart Challenger,Turn Inside Out,Rakdos Aggro,0.9661911827357866
Emberheart Challenger,Turn Inside Out,Gruul Aggro,0.7771829163039172
Emberheart Challenger,Pawpatch Recruit,Gruul Aggro,0.8421321538546359
Emberheart Challenger,Pawpatch Recruit,Prowess,0.7530023991921114
Emberheart Challenger,Pawpatch Recruit,Delirium,0.42319889706569536
Barbed Batterfist,Emberheart Challenger,Mice,0.7771829163039172
Barbed Batterfist,Emberheart Challenger,Gruul Aggro,0.6460160066870647
Barbed Batterfist,Emberheart Challenger,Prowess,0.6460160066870647
Rockface Village,Turn Inside Out,Gruul Aggro,0.671963725649382
Rockface Village,Turn Inside Out,Prowess,0.6715271534419884
Rockface Village,Turn Inside Out,Rakdos Aggro,0.6460160066870647
Thornspire Verge,Turn Inside Out,Prowess,0.9977504511832912
Thornspire Verge,Turn Inside Out,Gruul Aggro,0.7771829163039172
Burst Lightning,Turn Inside Out,Gruul Aggro,0.671963725649382
Burst Lightning,Turn Inside Out,Rakdos Aggro,0.671963725649382
Copperline Gorge,Turn Inside Out,Prowess,1
Copperline Gorge,Turn Inside Out,Gruul Aggro,0.7771829163039172
Pawpatch Recruit,Turn Inside Out,Gruul Aggro,0.671963725649382
Pawpatch Recruit,Turn Inside Out,Prowess,0.6460160066870647
Heartfire Hero,Turn Inside Out,Prowess,1
Heartfire Hero,Turn Inside Out,Rakdos Aggro,0.9661911827357866
Heartfire Hero,Turn Inside Out,Gruul Aggro,0.7771829163039172
Restless Ridgeline,Turn Inside Out,Prowess,0.7076384222352329
Restless Ridgeline,Turn Inside Out,Gruul Aggro,0.5543658066825486
Monstrous Rage,Turn Inside Out,Prowess,1
Monstrous Rage,Turn Inside Out,Rakdos Aggro,0.9661911827357866
Monstrous Rage,Turn Inside Out,Gruul Aggro,0.7771829163039172
Barbed Batterfist,Turn Inside Out,Gruul Aggro,0.42319889706569536
Innkeeper's Talent,Turn Inside Out,Gruul Aggro,0.7771829163039172
Manifold Mouse,Turn Inside Out,Prowess,0.9832126248114461
Manifold Mouse,Turn Inside Out,Rakdos Aggro,0.9661911827357866
Manifold Mouse,Turn Inside Out,Gruul Aggro,0.7771829163039172
Hired Claw,Turn Inside Out,Gruul Aggro,0.7771829163039172
Hired Claw,Turn Inside Out,Prowess,0.7771829163039172
Karplusan Forest,Turn Inside Out,Prowess,1
Karplusan Forest,Turn Inside Out,Gruul Aggro,0.7771829163039172
Pawpatch Recruit,Rockface Village,Gruul Aggro,0.6268795836085371
Pawpatch Recruit,Rockface Village,Prowess,0.531263321374736
Barbed Batterfist,Rockface Village,Prowess,0.6258474126021247
Barbed Batterfist,Rockface Village,Mice,0.5543658066825486
Barbed Batterfist,Rockface Village,Gruul Aggro,0.5237379310162332
Pawpatch Recruit,Thornspire Verge,Gruul Aggro,0.8407695861677191
Pawpatch Recruit,Thornspire Verge,Delirium,0.7771829163039172
Pawpatch Recruit,Thornspire Verge,Prowess,0.7530023991921114
Barbed Batterfist,Thornspire Verge,Gruul Aggro,0.6460160066870647
Barbed Batterfist,Thornspire Verge,Prowess,0.6460160066870647
Burst Lightning,Pawpatch Recruit,Gruul Aggro,0.7531557806294319
Burst Lightning,Pawpatch Recruit,Prowess,0.6516846474823283
Barbed Batterfist,Burst Lightning,Mice,0.7771829163039172
Barbed Batterfist,Burst Lightning,Prowess,0.6460160066870647
Barbed Batterfist,Burst Lightning,Gruul Aggro,0.5873196957448359
Copperline Gorge,Pawpatch Recruit,Gruul Aggro,0.8412985647310138
Copperline Gorge,Pawpatch Recruit,Delirium,0.7771829163039172
Copperline Gorge,Pawpatch Recruit,Prowess,0.7530023991921114
Barbed Batterfist,Copperline Gorge,Gruul Aggro,0.6460160066870647
Barbed Batterfist,Copperline Gorge,Prowess,0.6460160066870647
Heartfire Hero,Pawpatch Recruit,Gruul Aggro,0.8421321538546359
Heartfire Hero,Pawpatch Recruit,Prowess,0.7530023991921114
Pawpatch Recruit,Restless Ridgeline,Delirium,0.671963725649382
Pawpatch Recruit,Restless Ridgeline,Gruul Aggro,0.5201670262310106
Pawpatch Recruit,Restless Ridgeline,Prowess,0.4138345765437017
Monstrous Rage,Pawpatch Recruit,Gruul Aggro,0.839940692674495
Monstrous Rage,Pawpatch Recruit,Prowess,0.7516395409582669
Monstrous Rage,Pawpatch Recruit,Delirium,0.42319889706569536
Barbed Batterfist,Pawpatch Recruit,Gruul Aggro,0.44071822578524916
Innkeeper's Talent,Pawpatch Recruit,Gruul Aggro,0.7724769873762735
Innkeeper's Talent,Pawpatch Recruit,Prowess,0.653099576946212
Manifold Mouse,Pawpatch Recruit,Gruul Aggro,0.841597265941548
Manifold Mouse,Pawpatch Recruit,Prowess,0.7501845895932613
Hired Claw,Pawpatch Recruit,Gruul Aggro,0.8039624492860371
Hired Claw,Pawpatch Recruit,Prowess,0.7440212455882284
Karplusan Forest,Pawpatch Recruit,Gruul Aggro,0.833712510517818
Karplusan Forest,Pawpatch Recruit,Prowess,0.7530023991921114
Karplusan Forest,Pawpatch Recruit,Delirium,0.7364738239192171
Barbed Batterfist,Heartfire Hero,Mice,0.7771829163039172
Barbed Batterfist,Heartfire Hero,Gruul Aggro,0.6460160066870647
Barbed Batterfist,Heartfire Hero,Prowess,0.6460160066870647
Barbed Batterfist,Restless Ridgeline,Gruul Aggro,0.31029531523543247
Barbed Batterfist,Monstrous Rage,Mice,0.7771829163039172
Barbed Batterfist,Monstrous Rage,Gruul Aggro,0.6460160066870647
Barbed Batterfist,Monstrous Rage,Prowess,0.6460160066870647
Barbed Batterfist,Innkeeper's Talent,Gruul Aggro,0.6460160066870647
Barbed Batterfist,Manifold Mouse,Mice,0.7771829163039172
Barbed Batterfist,Manifold Mouse,Gruul Aggro,0.6460160066870647
Barbed Batterfist,Manifold Mouse,Prowess,0.6460160066870647
Barbed Batterfist,Hired Claw,Mice,0.671963725649382
Barbed Batterfist,Hired Claw,Prowess,0.6460160066870647
Barbed Batterfist,Hired Claw,Gruul Aggro,0.6258474126021247
Barbed Batterfist,Karplusan Forest,Gruul Aggro,0.6460160066870647
Barbed Batterfist,Karplusan Forest,Prowess,0.29203198744884235
Dreamdew Entrancer,Mountain,Floodcaller Combo,0.29203198744884235
Dreamdew Entrancer,Yavimaya Coast,Floodcaller Combo,0.42319889706569536
Bushwhack,Dreamdew Entrancer,Floodcaller Combo,0.6122051236906275
Dreamdew Entrancer,This Town Ain't Big Enough,Floodcaller Combo,0.6460160066870647
Bitter Reunion,Dreamdew Entrancer,Floodcaller Combo,0.29203198744884235
Dreamdew Entrancer,Stormchaser's Talent,Floodcaller Combo,0.6460160066870647
Dreamdew Entrancer,Karplusan Forest,Floodcaller Combo,0.29203198744884235
Dreamdew Entrancer,Fabled Passage,Floodcaller Combo,0.42319889706569536
Dreamdew Entrancer,Tarnation Vista,Floodcaller Combo,0.29203198744884235
Dreamdew Entrancer,Questing Druid,Floodcaller Combo,0.3336777855029334
Dreamdew Entrancer,Up the Beanstalk,Floodcaller Combo,0.42319889706569536
Dreamdew Entrancer,Island,Floodcaller Combo,0.42319889706569536
Dreamdew Entrancer,Thundertrap Trainer,Floodcaller Combo,0.6460160066870647
Dreamdew Entrancer,Jace Reawakened,Floodcaller Combo,0.29203198744884235
Dreamdew Entrancer,Torch the Tower,Floodcaller Combo,0.6460160066870647
Botanical Sanctum,Dreamdew Entrancer,Floodcaller Combo,0.6460160066870647
Dreamdew Entrancer,Hedge Maze,Floodcaller Combo,0.29203198744884235
Dreamdew Entrancer,Forest,Floodcaller Combo,0.42319889706569536
Dreamdew Entrancer,Roaring Furnace/Steaming Sauna,Floodcaller Combo,0.42319889706569536
Analyze the Pollen,Dreamdew Entrancer,Floodcaller Combo,0.5407968160325296
Dreamdew Entrancer,Enduring Vitality,Floodcaller Combo,0.6460160066870647
Dreamdew Entrancer,Valley Floodcaller,Floodcaller Combo,0.5407968160325296
Dreamdew Entrancer,Song of Totentanz,Floodcaller Combo,0.42319889706569536
Copperline Gorge,Dreamdew Entrancer,Floodcaller Combo,0.6460160066870647
Questing Druid,Shock,Burn,1
Questing Druid,Shock,Prowess,0.5448290928391092
Innkeeper's Talent,Shock,Prowess,0.5448290928391092
Karplusan Forest,Shock,Prowess,0.6564800909042824
"Atraxa, Grand Unifier",Floodfarm Verge,Domain,0.4980819228286857
"Atraxa, Grand Unifier","Zur, Eternal Schemer",Domain,0.58578605382508
"Atraxa, Grand Unifier",Split Up,Domain,0.33904853012542197
"Atraxa, Grand Unifier",Overlord of the Mistmoors,Domain,0.5839770869085766
"Kellan, Daring Traveler",Plains,Artifact Aggro,0.9548256797953782
"Kellan, Daring Traveler",Plains,Selesnya Aggro,0.7399617126286139
"Kellan, Daring Traveler",Sentinel of the Nameless City,Artifact Aggro,0.7771829163039172
"Kellan, Daring Traveler",Teething Wurmlet,Artifact Aggro,0.7771829163039172
Brushland,"Kellan, Daring Traveler",Artifact Aggro,0.7771829163039172
Brushland,"Kellan, Daring Traveler",Selesnya Aggro,0.6460160066870647
"Kellan, Daring Traveler",Sheltered by Ghosts,Artifact Aggro,0.5543658066825486
"Kellan, Daring Traveler",Sheltered by Ghosts,Selesnya Aggro,0.42319889706569536
"Kellan, Daring Traveler",Novice Inspector,Artifact Aggro,0.7771829163039172
"Kellan, Daring Traveler",Unidentified Hovership,Artifact Aggro,0.5543658066825486
"Kellan, Daring Traveler",Tough Cookie,Artifact Aggro,0.671963725649382
Hushwood Verge,"Kellan, Daring Traveler",Artifact Aggro,0.7771829163039172
Hushwood Verge,"Kellan, Daring Traveler",Selesnya Aggro,0.6460160066870647
Dusk Rose Reliquary,"Kellan, Daring Traveler",Artifact Aggro,0.671963725649382
"Kellan, Daring Traveler",Warden of the Inner Sky,Artifact Aggro,0.7771829163039172
Fountainport,"Kellan, Daring Traveler",Artifact Aggro,0.42319889706569536
Forest,"Kellan, Daring Traveler",Artifact Aggro,0.42319889706569536
Forest,"Kellan, Daring Traveler",Selesnya Aggro,0.29203198744884235
"Kellan, Daring Traveler",Razorverge Thicket,Artifact Aggro,0.7771829163039172
"Kellan, Daring Traveler",Razorverge Thicket,Selesnya Aggro,0.6460160066870647
"Kellan, Daring Traveler",Royal Treatment,Artifact Aggro,0.42319889706569536
"Kellan, Daring Traveler",Restless Prairie,Artifact Aggro,0.671963725649382
"Kellan, Daring Traveler",Restless Prairie,Selesnya Aggro,0.5407968160325296
"Kellan, Daring Traveler",Steel Seraph,Artifact Aggro,0.7771829163039172
"Kellan, Daring Traveler",Regal Bunnicorn,Artifact Aggro,0.7771829163039172
"Kellan, Daring Traveler",Regal Bunnicorn,Selesnya Aggro,0.6460160066870647
Plains,Sentinel of the Nameless City,Artifact Aggro,0.9913724221799713
Plains,Sentinel of the Nameless City,Cage,0.8947808320300904
Plains,Teething Wurmlet,Artifact Aggro,0.9913724221799713
Plains,Tough Cookie,Artifact Aggro,0.977926640468315
Plains,Royal Treatment,Artifact Aggro,0.8236587928631514
Plains,Royal Treatment,Selesnya Aggro,0.7399617126286139
Sentinel of the Nameless City,Teething Wurmlet,Artifact Aggro,1
Brushland,Sentinel of the Nameless City,Artifact Aggro,1
Brushland,Sentinel of the Nameless City,Cage,0.8947808320300904
Sentinel of the Nameless City,Sheltered by Ghosts,Artifact Aggro,0.7771829163039172
Sentinel of the Nameless City,Sheltered by Ghosts,Cage,0.671963725649382
Novice Inspector,Sentinel of the Nameless City,Artifact Aggro,1
Sentinel of the Nameless City,Unidentified Hovership,Artifact Aggro,0.7771829163039172
Sentinel of the Nameless City,Tough Cookie,Artifact Aggro,0.8947808320300904
Hushwood Verge,Sentinel of the Nameless City,Artifact Aggro,1
Hushwood Verge,Sentinel of the Nameless City,Cage,0.8947808320300904
Dusk Rose Reliquary,Sentinel of the Nameless City,Artifact Aggro,0.8947808320300904
Dusk Rose Reliquary,Sentinel of the Nameless City,Cage,0.5407968160325296
Sentinel of the Nameless City,Warden of the Inner Sky,Artifact Aggro,1
Razorverge Thicket,Sentinel of the Nameless City,Artifact Aggro,1
Razorverge Thicket,Sentinel of the Nameless City,Cage,0.8947808320300904
Royal Treatment,Sentinel of the Nameless City,Artifact Aggro,0.6460160066870647
Royal Treatment,Sentinel of the Nameless City,Golgari Midrange,0.5407968160325296
Restless Prairie,Sentinel of the Nameless City,Artifact Aggro,0.8947808320300904
Restless Prairie,Sentinel of the Nameless City,Cage,0.671963725649382
Sentinel of the Nameless City,Steel Seraph,Artifact Aggro,1
Regal Bunnicorn,Sentinel of the Nameless City,Artifact Aggro,1
Brushland,Teething Wurmlet,Artifact Aggro,1
Sheltered by Ghosts,Teething Wurmlet,Artifact Aggro,0.7771829163039172
Novice Inspector,Teething Wurmlet,Artifact Aggro,1
Teething Wurmlet,Unidentified Hovership,Artifact Aggro,0.7771829163039172
Teething Wurmlet,Tough Cookie,Artifact Aggro,0.8947808320300904
Hushwood Verge,Teething Wurmlet,Artifact Aggro,1
Dusk Rose Reliquary,Teething Wurmlet,Artifact Aggro,0.8947808320300904
Teething Wurmlet,Warden of the Inner Sky,Artifact Aggro,1
Fountainport,Teething Wurmlet,Artifact Aggro,0.6460160066870647
Forest,Teething Wurmlet,Artifact Aggro,0.6460160066870647
Razorverge Thicket,Teething Wurmlet,Artifact Aggro,1
Royal Treatment,Teething Wurmlet,Artifact Aggro,0.6460160066870647
Restless Prairie,Teething Wurmlet,Artifact Aggro,0.8947808320300904
Steel Seraph,Teething Wurmlet,Artifact Aggro,1
Regal Bunnicorn,Teething Wurmlet,Artifact Aggro,1
Brushland,Novice Inspector,Artifact Aggro,1
Brushland,Novice Inspector,Cage,0.5682082951841435
Brushland,Tough Cookie,Artifact Aggro,0.8947808320300904
Brushland,Dusk Rose Reliquary,Artifact Aggro,0.8947808320300904
Brushland,Dusk Rose Reliquary,Cage,0.6370342449351396
Brushland,Warden of the Inner Sky,Artifact Aggro,1
Brushland,Royal Treatment,Artifact Aggro,0.6460160066870647
Brushland,Royal Treatment,Selesnya Aggro,0.6460160066870647
Brushland,Steel Seraph,Artifact Aggro,1
Brushland,Regal Bunnicorn,Artifact Aggro,1
Brushland,Regal Bunnicorn,Selesnya Aggro,1
Brushland,Regal Bunnicorn,Cage,0.5407968160325296
Sheltered by Ghosts,Tough Cookie,Artifact Aggro,0.671963725649382
Dusk Rose Reliquary,Sheltered by Ghosts,Convoke,0.7319714262948827
Dusk Rose Reliquary,Sheltered by Ghosts,Artifact Aggro,0.671963725649382
Dusk Rose Reliquary,Sheltered by Ghosts,Cage,0.49898458696114634
Royal Treatment,Sheltered by Ghosts,Artifact Aggro,0.42319889706569536
Royal Treatment,Sheltered by Ghosts,Selesnya Aggro,0.42319889706569536
Novice Inspector,Tough Cookie,Artifact Aggro,0.8947808320300904
Hushwood Verge,Novice Inspector,Artifact Aggro,1
Hushwood Verge,Novice Inspector,Cage,0.6460160066870647
Forest,Novice Inspector,Artifact Aggro,0.6460160066870647
Forest,Novice Inspector,Cage,0.6460160066870647
Novice Inspector,Razorverge Thicket,Artifact Aggro,1
Novice Inspector,Razorverge Thicket,Cage,0.6460160066870647
Novice Inspector,Royal Treatment,Artifact Aggro,0.6460160066870647
Novice Inspector,Restless Prairie,Artifact Aggro,0.8947808320300904
Novice Inspector,Restless Prairie,Cage,0.5407968160325296
Tough Cookie,Unidentified Hovership,Artifact Aggro,0.671963725649382
Dusk Rose Reliquary,Unidentified Hovership,Artifact Aggro,0.671963725649382
Royal Treatment,Unidentified Hovership,Artifact Aggro,0.42319889706569536
Hushwood Verge,Tough Cookie,Artifact Aggro,0.8947808320300904
Dusk Rose Reliquary,Tough Cookie,Artifact Aggro,0.7895616446162155
Tough Cookie,Warden of the Inner Sky,Artifact Aggro,0.8947808320300904
Fountainport,Tough Cookie,Artifact Aggro,0.5407968160325296
Forest,Tough Cookie,Artifact Aggro,0.5407968160325296
Razorverge Thicket,Tough Cookie,Artifact Aggro,0.8947808320300904
Royal Treatment,Tough Cookie,Artifact Aggro,0.5407968160325296
Restless Prairie,Tough Cookie,Artifact Aggro,0.7895616446162155
Steel Seraph,Tough Cookie,Artifact Aggro,0.8947808320300904
Regal Bunnicorn,Tough Cookie,Artifact Aggro,0.8947808320300904
Dusk Rose Reliquary,Hushwood Verge,Artifact Aggro,0.8947808320300904
Dusk Rose Reliquary,Hushwood Verge,Cage,0.6777232696167893
Hushwood Verge,Warden of the Inner Sky,Artifact Aggro,1
Hushwood Verge,Royal Treatment,Artifact Aggro,0.6460160066870647
Hushwood Verge,Royal Treatment,Selesnya Aggro,0.6460160066870647
Hushwood Verge,Steel Seraph,Artifact Aggro,1
Hushwood Verge,Regal Bunnicorn,Artifact Aggro,1
Hushwood Verge,Regal Bunnicorn,Selesnya Aggro,1
Dusk Rose Reliquary,Fountainport,Artifact Aggro,0.5407968160325296
Dusk Rose Reliquary,Fountainport,Cage,0.42319889706569536
Dusk Rose Reliquary,Forest,Cage,0.6439104856409242
Dusk Rose Reliquary,Forest,Artifact Aggro,0.5407968160325296
Dusk Rose Reliquary,Razorverge Thicket,Artifact Aggro,0.8947808320300904
Dusk Rose Reliquary,Razorverge Thicket,Cage,0.6733048152738852
Dusk Rose Reliquary,Royal Treatment,Artifact Aggro,0.5407968160325296
Dusk Rose Reliquary,Restless Prairie,Artifact Aggro,0.7895616446162155
Dusk Rose Reliquary,Restless Prairie,Cage,0.5680853140827224
Dusk Rose Reliquary,Steel Seraph,Artifact Aggro,0.8947808320300904
Dusk Rose Reliquary,Steel Seraph,Convoke,0.42319889706569536
Forest,Warden of the Inner Sky,Artifact Aggro,0.6460160066870647
Razorverge Thicket,Warden of the Inner Sky,Artifact Aggro,1
Royal Treatment,Warden of the Inner Sky,Artifact Aggro,0.6460160066870647
Restless Prairie,Warden of the Inner Sky,Artifact Aggro,0.8947808320300904
Fountainport,Royal Treatment,Artifact Aggro,0.29203198744884235
Forest,Royal Treatment,Golgari Midrange,0.7559534134644788
Forest,Royal Treatment,Artifact Aggro,0.29203198744884235
Forest,Royal Treatment,Selesnya Aggro,0.29203198744884235
Forest,Steel Seraph,Artifact Aggro,0.6460160066870647
Forest,Regal Bunnicorn,Artifact Aggro,0.6460160066870647
Forest,Regal Bunnicorn,Selesnya Aggro,0.6460160066870647
Razorverge Thicket,Royal Treatment,Artifact Aggro,0.6460160066870647
Razorverge Thicket,Royal Treatment,Selesnya Aggro,0.6460160066870647
Razorverge Thicket,Steel Seraph,Artifact Aggro,1
Razorverge Thicket,Regal Bunnicorn,Artifact Aggro,1
Razorverge Thicket,Regal Bunnicorn,Selesnya Aggro,1
Razorverge Thicket,Regal Bunnicorn,Cage,0.6460160066870647
Restless Prairie,Royal Treatment,Selesnya Aggro,0.6460160066870647
Restless Prairie,Royal Treatment,Artifact Aggro,0.5407968160325296
Royal Treatment,Steel Seraph,Artifact Aggro,0.6460160066870647
Regal Bunnicorn,Royal Treatment,Artifact Aggro,0.6460160066870647
Restless Prairie,Steel Seraph,Artifact Aggro,0.8947808320300904
Regal Bunnicorn,Restless Prairie,Artifact Aggro,0.8947808320300904
Regal Bunnicorn,Restless Prairie,Selesnya Aggro,0.8947808320300904
Regal Bunnicorn,Restless Prairie,Cage,0.42319889706569536
Ertai Resurrected,Preacher of the Schism,Dimir Midrange,0.4932375012664992
Nowhere to Run,Spell Stutter,Faeries,0.6822667101712123
Nowhere to Run,Spell Stutter,Dimir Midrange,0.43753566914656405
Ertai Resurrected,Nowhere to Run,Self-Bounce,0.6460160066870647
Ertai Resurrected,Nowhere to Run,Dimir Midrange,0.323486146877014
Mockingbird,Nowhere to Run,Self-Bounce,0.7754720016766886
Mockingbird,Nowhere to Run,Faeries,0.5054498301773228
Mockingbird,Nowhere to Run,Dimir Midrange,0.3532435394630876
Fountainport,Spell Stutter,Dimir Midrange,0.5186875324805478
Ertai Resurrected,Fountainport,Dimir Midrange,0.33053479089277177
Ertai Resurrected,Mockingbird,Dimir Midrange,0.31509661295612085
Island,Overlord of the Floodpits,Bant Control,0.7771829163039172
Island,Overlord of the Floodpits,Azorius Control,0.7771829163039172
Island,Overlord of the Floodpits,Sultai Midrange,0.6460160066870647
Island,Overlord of the Floodpits,Zur,0.36936060963314804
Island,Overlord of the Floodpits,Domain,0.36007846949420635
Analyze the Pollen,Overlord of the Floodpits,Domain,0.47213262075316187
Analyze the Pollen,Overlord of the Floodpits,Zur,0.44789262564816795
Overlord of the Floodpits,Swamp,Sultai Midrange,0.6460160066870647
Overlord of the Floodpits,Swamp,Zur,0.36936060963314804
Overlord of the Floodpits,Swamp,Domain,0.36007846949420635
Nowhere to Run,Plains,Self-Bounce,0.7504578981274225
Nowhere to Run,Plains,Token Control,0.671963725649382
Nowhere to Run,Plains,Esper Control,0.6143723446634198
Nowhere to Run,Plains,Abzan Midrange,0.42319889706569536
Nowhere to Run,Plains,Domain,0.42319889706569536
Nowhere to Run,Plains,Zur,0.42319889706569536
Nowhere to Run,Plains,Abzan Control,0.29203198744884235
Outrageous Robbery,Plains,Domain,0.4223325033595143
Outrageous Robbery,Plains,Abzan Control,0.29203198744884235
Go for the Throat,Plains,Token Control,0.9556429854669554
Go for the Throat,Plains,Zur,0.671963725649382
Go for the Throat,Plains,Abzan Control,0.5407968160325296
Go for the Throat,Plains,Domain,0.5407968160325296
Go for the Throat,Plains,Abzan Midrange,0.4831815358291909
Go for the Throat,Plains,Self-Bounce,0.3336777855029334
Llanowar Wastes,Plains,Abzan Control,0.29203198744884235
Llanowar Wastes,Plains,Abzan Midrange,0.29203198744884235
Llanowar Wastes,Plains,Domain,0.29203198744884235
Deadly Cover-Up,Plains,Self-Bounce,0.5534012112986745
Deadly Cover-Up,Plains,Caves,0.5407968160325296
Deadly Cover-Up,Plains,Domain,0.5180775393896873
Deadly Cover-Up,Plains,Abzan Midrange,0.42319889706569536
Deadly Cover-Up,Plains,Abzan Control,0.29203198744884235
Duress,Plains,Token Control,0.671963725649382
Duress,Plains,Self-Bounce,0.6460160066870647
Duress,Plains,Zur,0.5543658066825486
Duress,Plains,Domain,0.5407968160325296
Duress,Plains,Abzan Control,0.29203198744884235
Plains,Seized from Slumber,Token Control,0.974204879250793
Plains,Seized from Slumber,Abzan Control,0.6460160066870647
Plains,Seized from Slumber,Abzan Midrange,0.6460160066870647
Plains,Seized from Slumber,Zur,0.5241513954220056
Plains,Seized from Slumber,Domain,0.4847962507318584
Cut Down,Plains,Token Control,0.9981620995816508
Cut Down,Plains,Zur,0.5543658066825486
Cut Down,Plains,Domain,0.42319889706569536
Cut Down,Plains,Abzan Control,0.29203198744884235
Cut Down,Plains,Abzan Midrange,0.29203198744884235
Pillage the Bog,Plains,Domain,0.38615011877167954
Pillage the Bog,Plains,Abzan Control,0.29203198744884235
Plains,Virtue of Persistence,Token Control,0.5407968160325296
Plains,Virtue of Persistence,Abzan Midrange,0.4831815358291909
Plains,Virtue of Persistence,Abzan Control,0.42319889706569536
Plains,Virtue of Persistence,Domain,0.38615011877167954
Plains,"Sheoldred, the Apocalypse",Self-Bounce,0.7083425820357759
Plains,"Sheoldred, the Apocalypse",Domain,0.42319889706569536
Plains,"Sheoldred, the Apocalypse",Abzan Midrange,0.3532435394630876
Plains,"Sheoldred, the Apocalypse",Abzan Control,0.29203198744884235
Pawpatch Formation,Plains,Domain,0.37198875673780135
Pawpatch Formation,Plains,Abzan Control,0.29203198744884235
Blooming Marsh,Plains,Abzan Control,0.6460160066870647
Blooming Marsh,Plains,Domain,0.6460160066870647
Blooming Marsh,Plains,Abzan Midrange,0.4831815358291909
Lush Portico,Nowhere to Run,Abzan Midrange,0.5543658066825486
Lush Portico,Nowhere to Run,Domain,0.5543658066825486
Lush Portico,Nowhere to Run,Abzan Control,0.42319889706569536
Lush Portico,Outrageous Robbery,Abzan Control,0.42319889706569536
Lush Portico,Outrageous Robbery,Domain,0.29126379542035463
Go for the Throat,Lush Portico,Abzan Control,0.671963725649382
Go for the Throat,Lush Portico,Domain,0.671963725649382
Go for the Throat,Lush Portico,Abzan Midrange,0.6143723446634198
Llanowar Wastes,Lush Portico,Abzan Control,0.42319889706569536
Llanowar Wastes,Lush Portico,Abzan Midrange,0.42319889706569536
Llanowar Wastes,Lush Portico,Domain,0.42319889706569536
Deadly Cover-Up,Lush Portico,Abzan Midrange,0.5543658066825486
Deadly Cover-Up,Lush Portico,Domain,0.44835192991481565
Deadly Cover-Up,Lush Portico,Abzan Control,0.42319889706569536
Duress,Lush Portico,Domain,0.671963725649382
Duress,Lush Portico,Abzan Control,0.42319889706569536
Lush Portico,Seized from Slumber,Abzan Control,0.7771829163039172
Lush Portico,Seized from Slumber,Abzan Midrange,0.7771829163039172
Lush Portico,Seized from Slumber,Token Control,0.7319714262948827
Lush Portico,Seized from Slumber,Zur,0.7266162653896022
Lush Portico,Seized from Slumber,Domain,0.7076384222352329
Cut Down,Lush Portico,Domain,0.5543658066825486
Cut Down,Lush Portico,Abzan Control,0.42319889706569536
Cut Down,Lush Portico,Abzan Midrange,0.42319889706569536
Lush Portico,Pillage the Bog,Abzan Control,0.42319889706569536
Lush Portico,Pillage the Bog,Domain,0.31711524785225237
Lush Portico,Virtue of Persistence,Zur,0.7771829163039172
Lush Portico,Virtue of Persistence,Abzan Midrange,0.6143723446634198
Lush Portico,Virtue of Persistence,Abzan Control,0.5543658066825486
Lush Portico,Virtue of Persistence,Domain,0.31711524785225237
Fountainport,Lush Portico,Token Control,0.833543698745119
Fountainport,Lush Portico,Domain,0.6460160066870647
Fountainport,Lush Portico,Zur,0.6460160066870647
Fountainport,Lush Portico,Abzan Control,0.5543658066825486
