card1,card2,archetype,weight
Ghost Vacuum,Restless Cottage,Nic Fit,0.6460160066870647
Green Sun's Zenith,Restless Cottage,Nic Fit,0.6460160066870647
Restless Cottage,Up the Beanstalk,Nic Fit,0.5407968160325296
Flare of Cultivation,Restless Cottage,Nic Fit,0.6460160066870647
Restless Cottage,Snow-Covered Swamp,Nic Fit,0.6460160066870647
"Grist, the Hunger Tide",Restless Cottage,Nic Fit,0.29203198744884235
Nurturing Peatland,Restless Cottage,Nic Fit,0.6460160066870647
Chaos Defiler,Restless Cottage,Nic Fit,0.6460160066870647
"Boseiju, Who Endures",Restless Cottage,Nic Fit,0.6460160066870647
Alpha Deathclaw,Restless Cottage,Nic Fit,0.29203198744884235
Restless Cottage,Snow-Covered Mountain,Nic Fit,0.42319889706569536
Restless Cottage,"Vivien, Monsters' Advocate",Nic Fit,0.29203198744884235
Questing Beast,Restless Cottage,Nic Fit,0.29203198744884235
Restless Cottage,Veteran Explorer,Nic Fit,0.6460160066870647
Restless Cottage,Snow-Covered Forest,Nic Fit,0.7399617126286139
Orcish Bowmasters,Restless Cottage,Nic Fit,0.6460160066870647
Harvester of Misery,Restless Cottage,Nic Fit,0.6460160066870647
Restless Cottage,Vorinclex,Nic Fit,0.29203198744884235
Ghost Vacuum,Green Sun's Zenith,Nic Fit,0.8371906560604608
Ghost Vacuum,Up the Beanstalk,Nic Fit,0.8947808320300904
Flare of Cultivation,Ghost Vacuum,Nic Fit,0.8371906560604608
Ghost Vacuum,Snow-Covered Swamp,Nic Fit,1
Ghost Vacuum,"Grist, the Hunger Tide",Nic Fit,0.4831815358291909
Ghost Vacuum,Nurturing Peatland,Nic Fit,0.8371906560604608
Chaos Defiler,Ghost Vacuum,Nic Fit,0.8371906560604608
"Boseiju, Who Endures",Ghost Vacuum,Nic Fit,0.8371906560604608
"Boseiju, Who Endures",Ghost Vacuum,Lands,0.4229066071283863
Alpha Deathclaw,Ghost Vacuum,Nic Fit,0.4831815358291909
Ghost Vacuum,Snow-Covered Mountain,Nic Fit,0.7771829163039172
Ghost Vacuum,"Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
Ghost Vacuum,Questing Beast,Nic Fit,0.6460160066870647
Ghost Vacuum,Veteran Explorer,Nic Fit,0.8371906560604608
Ghost Vacuum,Snow-Covered Forest,Nic Fit,0.9975523217520779
Ghost Vacuum,Orcish Bowmasters,Nic Fit,1
Ghost Vacuum,Harvester of Misery,Nic Fit,0.8371906560604608
Ghost Vacuum,Vorinclex,Nic Fit,0.4831815358291909
Green Sun's Zenith,Up the Beanstalk,Nic Fit,0.8947808320300904
Flare of Cultivation,Green Sun's Zenith,Nic Fit,1
Green Sun's Zenith,Snow-Covered Swamp,Nic Fit,1
Green Sun's Zenith,"Grist, the Hunger Tide",Nic Fit,0.6460160066870647
Green Sun's Zenith,"Grist, the Hunger Tide",Cradle Control,0.6460160066870647
Green Sun's Zenith,Nurturing Peatland,Nic Fit,1
Chaos Defiler,Green Sun's Zenith,Nic Fit,1
"Boseiju, Who Endures",Green Sun's Zenith,Nic Fit,1
"Boseiju, Who Endures",Green Sun's Zenith,Elves,0.6460160066870647
"Boseiju, Who Endures",Green Sun's Zenith,Nadu Combo,0.6460160066870647
"Boseiju, Who Endures",Green Sun's Zenith,Nadu Natural Order Combo,0.6460160066870647
"Boseiju, Who Endures",Green Sun's Zenith,Nadu Cradle Combo,0.6460160066870647
"Boseiju, Who Endures",Green Sun's Zenith,Nadu Midrange Combo,0.6459602652803349
"Boseiju, Who Endures",Green Sun's Zenith,Depths,0.5404312653885938
Alpha Deathclaw,Green Sun's Zenith,Nic Fit,0.6460160066870647
Green Sun's Zenith,Snow-Covered Mountain,Nic Fit,0.7771829163039172
Green Sun's Zenith,"Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
Green Sun's Zenith,Questing Beast,Nic Fit,0.6460160066870647
Green Sun's Zenith,Questing Beast,Maverick,0.6460160066870647
Green Sun's Zenith,Veteran Explorer,Nic Fit,1
Green Sun's Zenith,Snow-Covered Forest,Nic Fit,0.9975523217520779
Green Sun's Zenith,Snow-Covered Forest,Nadu Combo,0.7771829163039172
Green Sun's Zenith,Snow-Covered Forest,Maverick,0.7771829163039172
Green Sun's Zenith,Snow-Covered Forest,Nadu Midrange Combo,0.7388493758555789
Green Sun's Zenith,Snow-Covered Forest,Bant Control,0.6596096548992996
Green Sun's Zenith,Snow-Covered Forest,Nadu Cradle Combo,0.6460160066870647
Green Sun's Zenith,Orcish Bowmasters,Nic Fit,1
Green Sun's Zenith,Orcish Bowmasters,Depths,0.633551203578191
Green Sun's Zenith,Harvester of Misery,Nic Fit,0.9221927069335466
Green Sun's Zenith,Vorinclex,Nic Fit,0.6460160066870647
Flare of Cultivation,Up the Beanstalk,Nic Fit,0.8947808320300904
Snow-Covered Swamp,Up the Beanstalk,Nic Fit,0.8947808320300904
"Grist, the Hunger Tide",Up the Beanstalk,Nic Fit,0.5407968160325296
Nurturing Peatland,Up the Beanstalk,Nic Fit,0.8947808320300904
Chaos Defiler,Up the Beanstalk,Nic Fit,0.8947808320300904
"Boseiju, Who Endures",Up the Beanstalk,Nic Fit,0.8947808320300904
"Boseiju, Who Endures",Up the Beanstalk,Beanstalk Control (Yorion),0.6403105064892143
Alpha Deathclaw,Up the Beanstalk,Nic Fit,0.5407968160325296
Snow-Covered Mountain,Up the Beanstalk,Nic Fit,0.671963725649382
Up the Beanstalk,"Vivien, Monsters' Advocate",Nic Fit,0.5407968160325296
Questing Beast,Up the Beanstalk,Nic Fit,0.5407968160325296
Up the Beanstalk,Veteran Explorer,Nic Fit,0.8947808320300904
Snow-Covered Forest,Up the Beanstalk,Nic Fit,0.9887265152870136
Snow-Covered Forest,Up the Beanstalk,Beanstalk Control (Yorion),0.6403105064892143
Orcish Bowmasters,Up the Beanstalk,Nic Fit,0.8947808320300904
Orcish Bowmasters,Up the Beanstalk,Beanstalk Control (Non-Yorion),0.7895616446162155
Orcish Bowmasters,Up the Beanstalk,Beanstalk Control (Yorion),0.7699645169489144
Harvester of Misery,Up the Beanstalk,Nic Fit,0.8947808320300904
Up the Beanstalk,Vorinclex,Nic Fit,0.5407968160325296
Flare of Cultivation,Snow-Covered Swamp,Nic Fit,1
Flare of Cultivation,"Grist, the Hunger Tide",Nic Fit,0.6460160066870647
Flare of Cultivation,Nurturing Peatland,Nic Fit,1
Chaos Defiler,Flare of Cultivation,Nic Fit,1
"Boseiju, Who Endures",Flare of Cultivation,Nic Fit,1
Alpha Deathclaw,Flare of Cultivation,Nic Fit,0.6460160066870647
Flare of Cultivation,Snow-Covered Mountain,Nic Fit,0.7771829163039172
Flare of Cultivation,"Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
Flare of Cultivation,Questing Beast,Nic Fit,0.6460160066870647
Flare of Cultivation,Veteran Explorer,Nic Fit,1
Flare of Cultivation,Snow-Covered Forest,Nic Fit,0.9975523217520779
Flare of Cultivation,Orcish Bowmasters,Nic Fit,1
Flare of Cultivation,Harvester of Misery,Nic Fit,0.9221927069335466
Flare of Cultivation,Vorinclex,Nic Fit,0.6460160066870647
"Grist, the Hunger Tide",Snow-Covered Swamp,Nic Fit,0.6460160066870647
Nurturing Peatland,Snow-Covered Swamp,Nic Fit,1
Chaos Defiler,Snow-Covered Swamp,Nic Fit,1
"Boseiju, Who Endures",Snow-Covered Swamp,Nic Fit,1
Alpha Deathclaw,Snow-Covered Swamp,Nic Fit,0.6460160066870647
Snow-Covered Mountain,Snow-Covered Swamp,Nic Fit,0.7771829163039172
Snow-Covered Swamp,"Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
Questing Beast,Snow-Covered Swamp,Nic Fit,0.6460160066870647
Snow-Covered Swamp,Veteran Explorer,Nic Fit,1
Snow-Covered Forest,Snow-Covered Swamp,Nic Fit,0.9975523217520779
Snow-Covered Forest,Snow-Covered Swamp,Aluren,0.42319889706569536
Orcish Bowmasters,Snow-Covered Swamp,Nic Fit,1
Orcish Bowmasters,Snow-Covered Swamp,Dimir Tempo,0.6460160066870647
Orcish Bowmasters,Snow-Covered Swamp,Reanimator,0.45793242140365575
Orcish Bowmasters,Snow-Covered Swamp,Aluren,0.42319889706569536
Orcish Bowmasters,Snow-Covered Swamp,Vial,0.34243466705226727
Harvester of Misery,Snow-Covered Swamp,Nic Fit,1
Snow-Covered Swamp,Vorinclex,Nic Fit,0.6460160066870647
"Grist, the Hunger Tide",Nurturing Peatland,Nic Fit,0.6460160066870647
Chaos Defiler,"Grist, the Hunger Tide",Nic Fit,0.6460160066870647
"Boseiju, Who Endures","Grist, the Hunger Tide",Nic Fit,0.6460160066870647
Alpha Deathclaw,"Grist, the Hunger Tide",Nic Fit,0.29203198744884235
"Grist, the Hunger Tide",Snow-Covered Mountain,Nic Fit,0.42319889706569536
"Grist, the Hunger Tide","Vivien, Monsters' Advocate",Nic Fit,0.29203198744884235
"Grist, the Hunger Tide",Questing Beast,Nic Fit,0.29203198744884235
"Grist, the Hunger Tide",Veteran Explorer,Nic Fit,0.6460160066870647
"Grist, the Hunger Tide",Snow-Covered Forest,Nic Fit,0.7399617126286139
"Grist, the Hunger Tide",Orcish Bowmasters,Nic Fit,0.6460160066870647
"Grist, the Hunger Tide",Harvester of Misery,Nic Fit,0.5682082951841435
"Grist, the Hunger Tide",Vorinclex,Nic Fit,0.29203198744884235
Chaos Defiler,Nurturing Peatland,Nic Fit,1
"Boseiju, Who Endures",Nurturing Peatland,Nic Fit,1
"Boseiju, Who Endures",Nurturing Peatland,Depths,0.42319889706569536
Alpha Deathclaw,Nurturing Peatland,Nic Fit,0.6460160066870647
Nurturing Peatland,Snow-Covered Mountain,Nic Fit,0.7771829163039172
Nurturing Peatland,"Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
Nurturing Peatland,Questing Beast,Nic Fit,0.6460160066870647
Nurturing Peatland,Veteran Explorer,Nic Fit,1
Nurturing Peatland,Snow-Covered Forest,Nic Fit,0.9975523217520779
Nurturing Peatland,Snow-Covered Forest,Depths,0.29203198744884235
Nurturing Peatland,Orcish Bowmasters,Nic Fit,1
Harvester of Misery,Nurturing Peatland,Nic Fit,0.9221927069335466
Nurturing Peatland,Vorinclex,Nic Fit,0.6460160066870647
"Boseiju, Who Endures",Chaos Defiler,Nic Fit,1
Alpha Deathclaw,Chaos Defiler,Nic Fit,0.6460160066870647
Chaos Defiler,Snow-Covered Mountain,Nic Fit,0.7771829163039172
Chaos Defiler,"Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
Chaos Defiler,Questing Beast,Nic Fit,0.6460160066870647
Chaos Defiler,Veteran Explorer,Nic Fit,1
Chaos Defiler,Snow-Covered Forest,Nic Fit,0.9975523217520779
Chaos Defiler,Orcish Bowmasters,Nic Fit,1
Chaos Defiler,Harvester of Misery,Nic Fit,0.9221927069335466
Chaos Defiler,Vorinclex,Nic Fit,0.6460160066870647
Alpha Deathclaw,"Boseiju, Who Endures",Nic Fit,0.6460160066870647
"Boseiju, Who Endures",Snow-Covered Mountain,Nic Fit,0.7771829163039172
"Boseiju, Who Endures","Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
"Boseiju, Who Endures",Questing Beast,Nic Fit,0.6460160066870647
"Boseiju, Who Endures",Veteran Explorer,Nic Fit,1
"Boseiju, Who Endures",Snow-Covered Forest,Nic Fit,0.9975523217520779
"Boseiju, Who Endures",Snow-Covered Forest,Green Cloudpost,0.5543658066825486
"Boseiju, Who Endures",Snow-Covered Forest,Depths,0.42319889706569536
"Boseiju, Who Endures",Snow-Covered Forest,Nadu Midrange Combo,0.3336777855029334
"Boseiju, Who Endures",Snow-Covered Forest,Beanstalk Control (Yorion),0.28062100894017417
"Boseiju, Who Endures",Orcish Bowmasters,Nic Fit,1
"Boseiju, Who Endures",Orcish Bowmasters,Depths,0.5023450908388254
"Boseiju, Who Endures",Orcish Bowmasters,Beanstalk Control (Yorion),0.41027501939987465
"Boseiju, Who Endures",Harvester of Misery,Nic Fit,0.9221927069335466
"Boseiju, Who Endures",Vorinclex,Nic Fit,0.6460160066870647
Alpha Deathclaw,Snow-Covered Mountain,Nic Fit,0.42319889706569536
Alpha Deathclaw,"Vivien, Monsters' Advocate",Nic Fit,0.29203198744884235
Alpha Deathclaw,Questing Beast,Nic Fit,0.29203198744884235
Alpha Deathclaw,Veteran Explorer,Nic Fit,0.6460160066870647
Alpha Deathclaw,Snow-Covered Forest,Nic Fit,0.7399617126286139
Alpha Deathclaw,Orcish Bowmasters,Nic Fit,0.6460160066870647
Alpha Deathclaw,Harvester of Misery,Nic Fit,0.5682082951841435
Alpha Deathclaw,Vorinclex,Nic Fit,0.29203198744884235
Snow-Covered Mountain,"Vivien, Monsters' Advocate",Nic Fit,0.42319889706569536
Questing Beast,Snow-Covered Mountain,Nic Fit,0.42319889706569536
Snow-Covered Mountain,Veteran Explorer,Nic Fit,0.7771829163039172
Snow-Covered Forest,Snow-Covered Mountain,Nic Fit,0.8711286190048061
Snow-Covered Forest,Snow-Covered Mountain,4C Control,0.41027501939987465
Snow-Covered Forest,Snow-Covered Mountain,Food Chain,0.3336777855029334
Orcish Bowmasters,Snow-Covered Mountain,Nic Fit,0.7771829163039172
Harvester of Misery,Snow-Covered Mountain,Nic Fit,0.7771829163039172
Snow-Covered Mountain,Vorinclex,Nic Fit,0.42319889706569536
Questing Beast,"Vivien, Monsters' Advocate",Nic Fit,0.29203198744884235
Veteran Explorer,"Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
Snow-Covered Forest,"Vivien, Monsters' Advocate",Nic Fit,0.7399617126286139
Orcish Bowmasters,"Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
Harvester of Misery,"Vivien, Monsters' Advocate",Nic Fit,0.6460160066870647
"Vivien, Monsters' Advocate",Vorinclex,Nic Fit,0.29203198744884235
Questing Beast,Veteran Explorer,Nic Fit,0.6460160066870647
Questing Beast,Snow-Covered Forest,Nic Fit,0.7399617126286139
Orcish Bowmasters,Questing Beast,Nic Fit,0.6460160066870647
Harvester of Misery,Questing Beast,Nic Fit,0.6460160066870647
Questing Beast,Vorinclex,Nic Fit,0.29203198744884235
Snow-Covered Forest,Veteran Explorer,Nic Fit,0.9975523217520779
Orcish Bowmasters,Veteran Explorer,Nic Fit,1
Harvester of Misery,Veteran Explorer,Nic Fit,0.9221927069335466
Veteran Explorer,Vorinclex,Nic Fit,0.6460160066870647
Orcish Bowmasters,Snow-Covered Forest,Nic Fit,0.9975523217520779
Orcish Bowmasters,Snow-Covered Forest,Aluren,0.5543658066825486
Harvester of Misery,Snow-Covered Forest,Nic Fit,0.9975523217520779
Snow-Covered Forest,Vorinclex,Nic Fit,0.7399617126286139
Harvester of Misery,Orcish Bowmasters,Nic Fit,1
Harvester of Misery,Orcish Bowmasters,Reanimator,0.5543658066825486
Orcish Bowmasters,Vorinclex,Nic Fit,0.6460160066870647
Harvester of Misery,Vorinclex,Nic Fit,0.5407968160325296
Hullbreacher,Swords to Plowshares,Jeskai Control,0.7771829163039172
Hullbreacher,Swords to Plowshares,Bant Control,0.6460160066870647
Back to Basics,Swords to Plowshares,Jeskai Control,0.7771829163039172
Back to Basics,Swords to Plowshares,4c Control,0.7771829163039172
Back to Basics,Swords to Plowshares,4C Control,0.7699645169489144
Back to Basics,Swords to Plowshares,Stoneblade,0.7528829072718359
Back to Basics,Swords to Plowshares,Bant Control,0.6460160066870647
Supreme Verdict,Swords to Plowshares,Bant Control,0.7771829163039172
Supreme Verdict,Swords to Plowshares,Standstill,0.7771829163039172
Supreme Verdict,Swords to Plowshares,4c Control,0.7771829163039172
Supreme Verdict,Swords to Plowshares,Beanstalk Control (Yorion),0.7699645169489144
Supreme Verdict,Swords to Plowshares,Jeskai Control,0.7158649736108939
Supreme Verdict,Swords to Plowshares,Stoneblade,0.6460160066870647
Swords to Plowshares,The One Ring,Bant Control,1
Swords to Plowshares,The One Ring,Initiative,1
Swords to Plowshares,The One Ring,Beanstalk Control (Non-Yorion),1
Swords to Plowshares,The One Ring,Beanstalk Control (Yorion),0.8894573164308047
Swords to Plowshares,The One Ring,4c Control,0.7771829163039172
Swords to Plowshares,The One Ring,4C Control,0.6403105064892143
Snow-Covered Forest,Swords to Plowshares,Nadu Combo,0.7771829163039172
Snow-Covered Forest,Swords to Plowshares,Maverick,0.7771829163039172
Snow-Covered Forest,Swords to Plowshares,Bant Control,0.7707522179020785
Snow-Covered Forest,Swords to Plowshares,4C Control,0.7699645169489144
Snow-Covered Forest,Swords to Plowshares,Nadu Midrange Combo,0.7388493758555789
Snow-Covered Forest,Swords to Plowshares,Beanstalk Control (Yorion),0.6403105064892143
Force of Will,Hullbreacher,Jeskai Control,0.7771829163039172
Force of Will,Hullbreacher,Bant Control,0.6460160066870647
Back to Basics,Force of Will,Jeskai Control,0.7771829163039172
Back to Basics,Force of Will,4c Control,0.7771829163039172
Back to Basics,Force of Will,4C Control,0.7699645169489144
Back to Basics,Force of Will,Stoneblade,0.7528829072718359
Back to Basics,Force of Will,Bant Control,0.6460160066870647
Force of Will,Supreme Verdict,Bant Control,0.7771829163039172
Force of Will,Supreme Verdict,Standstill,0.7771829163039172
Force of Will,Supreme Verdict,4c Control,0.7771829163039172
Force of Will,Supreme Verdict,Beanstalk Control (Yorion),0.7699645169489144
Force of Will,Supreme Verdict,Jeskai Control,0.7158649736108939
Force of Will,Supreme Verdict,Stoneblade,0.6460160066870647
Force of Will,Snow-Covered Forest,Nadu Combo,0.7771829163039172
Force of Will,Snow-Covered Forest,Aluren,0.7771829163039172
Force of Will,Snow-Covered Forest,Bant Control,0.7707522179020785
Force of Will,Snow-Covered Forest,4C Control,0.7699645169489144
Force of Will,Snow-Covered Forest,Nadu Midrange Combo,0.7388493758555789
Force of Will,Snow-Covered Forest,Food Chain,0.6878910838560376
Force of Will,Snow-Covered Forest,Omni-Tell,0.6460160066870647
Force of Will,Snow-Covered Forest,Beanstalk Control (Yorion),0.6403105064892143
Endurance,Snapcaster Mage,Bant Control,0.42319889706569536
Endurance,Snow-Covered Island,Bant Control,0.5407968160325296
Endurance,Snow-Covered Island,Food Chain,0.42319889706569536
Endurance,Snow-Covered Island,Beanstalk Control (Yorion),0.41027501939987465
Endurance,Snow-Covered Island,Nadu Midrange Combo,0.29203198744884235
Endurance,"Jace, the Mind Sculptor",Bant Control,0.29203198744884235
Endurance,Snow-Covered Plains,Maverick,0.42319889706569536
Endurance,Snow-Covered Plains,Beanstalk Control (Yorion),0.41027501939987465
Endurance,Snow-Covered Plains,Bant Control,0.29203198744884235
Endurance,Snow-Covered Plains,Nadu Midrange Combo,0.29203198744884235
Endurance,Prismatic Ending,Bant Control,0.6460160066870647
Endurance,Prismatic Ending,Nadu Combo,0.42319889706569536
Endurance,Prismatic Ending,Maverick,0.42319889706569536
Endurance,Prismatic Ending,Beanstalk Control (Non-Yorion),0.41527689812492347
Endurance,Prismatic Ending,Depths,0.41154881293396706
Endurance,Prismatic Ending,Nadu Midrange Combo,0.333550289162901
Endurance,Hullbreacher,Bant Control,0.29203198744884235
Back to Basics,Endurance,Bant Control,0.29203198744884235
Endurance,Lórien Revealed,Beanstalk Control (Yorion),0.501279999103069
Endurance,Lórien Revealed,Bant Control,0.42319889706569536
Endurance,Lórien Revealed,Beanstalk Control (Non-Yorion),0.41527689812492347
Endurance,Supreme Verdict,Bant Control,0.42319889706569536
Endurance,The One Ring,Beanstalk Control (Yorion),0.6591600526618847
Endurance,The One Ring,Bant Control,0.6460160066870647
Endurance,Snow-Covered Forest,Maverick,0.5543658066825486
Endurance,Snow-Covered Forest,Bant Control,0.42319889706569536
Endurance,Snow-Covered Forest,Beanstalk Control (Yorion),0.41027501939987465
Endurance,Snow-Covered Forest,Nadu Midrange Combo,0.29203198744884235
Endurance,Snow-Covered Forest,Food Chain,0.29203198744884235
Endurance,Snow-Covered Forest,Nadu Cradle Combo,0.29203198744884235
Savannah,Snapcaster Mage,Bant Control,0.42319889706569536
"Jace, the Mind Sculptor",Savannah,Bant Control,0.29203198744884235
Hullbreacher,Savannah,Bant Control,0.29203198744884235
Back to Basics,Savannah,Bant Control,0.29203198744884235
Lórien Revealed,Savannah,Beanstalk Control (Non-Yorion),0.45892839650796247
Lórien Revealed,Savannah,Beanstalk Control (Yorion),0.42920118807232194
Lórien Revealed,Savannah,Bant Control,0.42319889706569536
Savannah,Supreme Verdict,Bant Control,0.42319889706569536
Savannah,Supreme Verdict,Beanstalk Control (Yorion),0.41027501939987465
Savannah,The One Ring,Bant Control,0.6460160066870647
Savannah,The One Ring,Beanstalk Control (Non-Yorion),0.6460160066870647
Savannah,The One Ring,Beanstalk Control (Yorion),0.5295626332813306
Savannah,Snow-Covered Forest,Maverick,0.5543658066825486
Savannah,Snow-Covered Forest,Nadu Cradle Combo,0.5407968160325296
Savannah,Snow-Covered Forest,Bant Control,0.5146843167634363
Savannah,Snow-Covered Forest,Nadu Combo,0.42319889706569536
Savannah,Snow-Covered Forest,Nadu Midrange Combo,0.3840361663011246
Savannah,Snow-Covered Forest,Beanstalk Control (Yorion),0.28062100894017417
Snapcaster Mage,"Teferi, Time Raveler",Esper Control,0.6143723446634198
Snapcaster Mage,"Teferi, Time Raveler",Stoneblade,0.5947822870756011
Snapcaster Mage,"Teferi, Time Raveler",Jeskai Control,0.5037579688732562
Snapcaster Mage,"Teferi, Time Raveler",Bant Control,0.42319889706569536
Snapcaster Mage,Snow-Covered Island,Bant Control,0.671963725649382
Snapcaster Mage,Snow-Covered Plains,Bant Control,0.42319889706569536
Snapcaster Mage,Tropical Island,Bant Control,0.5543658066825486
Hullbreacher,Snapcaster Mage,Bant Control,0.42319889706569536
Back to Basics,Snapcaster Mage,Stoneblade,0.633551203578191
Back to Basics,Snapcaster Mage,Jeskai Control,0.5543658066825486
Back to Basics,Snapcaster Mage,Bant Control,0.42319889706569536
Snapcaster Mage,Supreme Verdict,Bant Control,0.5543658066825486
Snapcaster Mage,Supreme Verdict,Jeskai Control,0.42319889706569536
Snapcaster Mage,Supreme Verdict,Stoneblade,0.42319889706569536
Misty Rainforest,Snapcaster Mage,Bant Control,0.7771829163039172
Misty Rainforest,Snapcaster Mage,Delver,0.6460160066870647
Snapcaster Mage,"Uro, Titan of Nature's Wrath",Bant Control,0.671963725649382
Snapcaster Mage,The One Ring,Bant Control,0.7771829163039172
Snapcaster Mage,Snow-Covered Forest,Bant Control,0.5543658066825486
Snapcaster Mage,Windswept Heath,Bant Control,0.42319889706569536
"Jace, the Mind Sculptor","Teferi, Time Raveler",4C Control,0.7792902799390229
"Jace, the Mind Sculptor","Teferi, Time Raveler",Stoneblade,0.6226421599868203
"Jace, the Mind Sculptor","Teferi, Time Raveler",Jeskai Control,0.4383489431791724
"Jace, the Mind Sculptor","Teferi, Time Raveler",Standstill,0.42319889706569536
"Jace, the Mind Sculptor","Teferi, Time Raveler",Bant Control,0.29203198744884235
Hullbreacher,"Teferi, Time Raveler",Jeskai Control,0.5543658066825486
Hullbreacher,"Teferi, Time Raveler",Bant Control,0.29203198744884235
Back to Basics,"Teferi, Time Raveler",4C Control,0.6596096548992996
Back to Basics,"Teferi, Time Raveler",Jeskai Control,0.5788136876891061
Back to Basics,"Teferi, Time Raveler",4c Control,0.5543658066825486
Back to Basics,"Teferi, Time Raveler",Stoneblade,0.5299917719169851
Back to Basics,"Teferi, Time Raveler",Bant Control,0.29203198744884235
Lórien Revealed,"Teferi, Time Raveler",Doomsday,0.671963725649382
Lórien Revealed,"Teferi, Time Raveler",Beanstalk Control (Non-Yorion),0.6143723446634198
Lórien Revealed,"Teferi, Time Raveler",Beanstalk Control (Yorion),0.598486869551968
Lórien Revealed,"Teferi, Time Raveler",Standstill,0.5543658066825486
Lórien Revealed,"Teferi, Time Raveler",Esper Control,0.5543658066825486
Lórien Revealed,"Teferi, Time Raveler",4c Control,0.5543658066825486
Lórien Revealed,"Teferi, Time Raveler",Jeskai Control,0.5303698292066165
Lórien Revealed,"Teferi, Time Raveler",Bant Control,0.42319889706569536
Lórien Revealed,"Teferi, Time Raveler",Stoneblade,0.42319889706569536
Lórien Revealed,"Teferi, Time Raveler",Azorius Control,0.42319889706569536
Lórien Revealed,"Teferi, Time Raveler",Vial,0.41027501939987465
Supreme Verdict,"Teferi, Time Raveler",Standstill,0.5543658066825486
Supreme Verdict,"Teferi, Time Raveler",4c Control,0.5543658066825486
Supreme Verdict,"Teferi, Time Raveler",Jeskai Control,0.5447100315010368
Supreme Verdict,"Teferi, Time Raveler",Bant Control,0.42319889706569536
Supreme Verdict,"Teferi, Time Raveler",Stoneblade,0.42319889706569536
"Teferi, Time Raveler",The One Ring,Doomsday,0.7895616446162155
"Teferi, Time Raveler",The One Ring,Bant Control,0.6460160066870647
"Teferi, Time Raveler",The One Ring,4c Control,0.5543658066825486
"Teferi, Time Raveler",The One Ring,4C Control,0.5299556444395987
"Teferi, Time Raveler",The One Ring,Sneak and Show,0.42319889706569536
Snow-Covered Forest,"Teferi, Time Raveler",Nadu Combo,0.671963725649382
Snow-Covered Forest,"Teferi, Time Raveler",4C Control,0.6596096548992996
Snow-Covered Forest,"Teferi, Time Raveler",Bant Control,0.6274324925868197
Snow-Covered Forest,"Teferi, Time Raveler",Nadu Midrange Combo,0.6077769800588205
Snow-Covered Forest,"Teferi, Time Raveler",Beanstalk Control (Yorion),0.47109312425010064
"Jace, the Mind Sculptor",Snow-Covered Island,4C Control,0.9912877740487147
"Jace, the Mind Sculptor",Snow-Covered Island,Bant Control,0.5407968160325296
Hullbreacher,Snow-Covered Island,Bant Control,0.5407968160325296
Back to Basics,Snow-Covered Island,4C Control,0.8716071525424631
Back to Basics,Snow-Covered Island,Bant Control,0.5407968160325296
Lórien Revealed,Snow-Covered Island,Omni-Tell,0.7387730902628569
Lórien Revealed,Snow-Covered Island,Bant Control,0.671963725649382
Lórien Revealed,Snow-Covered Island,Beanstalk Control (Yorion),0.47109312425010064
Lórien Revealed,Snow-Covered Island,Delver,0.29203198744884235
Lórien Revealed,Snow-Covered Island,Vial,0.28062100894017417
Snow-Covered Island,Supreme Verdict,Bant Control,0.671963725649382
Snow-Covered Island,"Uro, Titan of Nature's Wrath",4C Control,0.9912877740487147
Snow-Covered Island,"Uro, Titan of Nature's Wrath",Aluren,0.671963725649382
Snow-Covered Island,"Uro, Titan of Nature's Wrath",Omni-Tell,0.6460160066870647
Snow-Covered Island,"Uro, Titan of Nature's Wrath",Beanstalk Control (Yorion),0.6403105064892143
Snow-Covered Island,"Uro, Titan of Nature's Wrath",Food Chain,0.633551203578191
Snow-Covered Island,"Uro, Titan of Nature's Wrath",Bant Control,0.4653967771493088
Snow-Covered Island,"Uro, Titan of Nature's Wrath",Nadu Combo,0.29203198744884235
Snow-Covered Island,"Uro, Titan of Nature's Wrath",Nadu Midrange Combo,0.29203198744884235
Snow-Covered Island,The One Ring,Bant Control,0.8947808320300904
Snow-Covered Island,The One Ring,4C Control,0.7419531425875439
Snow-Covered Island,The One Ring,Omni-Tell,0.5543658066825486
Snow-Covered Island,The One Ring,Sneak and Show,0.42319889706569536
Snow-Covered Forest,Snow-Covered Island,4C Control,0.8716071525424631
Snow-Covered Forest,Snow-Covered Island,Omni-Tell,0.7098320952531425
Snow-Covered Forest,Snow-Covered Island,Bant Control,0.5591430204626419
Snow-Covered Forest,Snow-Covered Island,Aluren,0.5543658066825486
Snow-Covered Forest,Snow-Covered Island,Food Chain,0.46506067607643536
Snow-Covered Forest,Snow-Covered Island,Nadu Combo,0.42319889706569536
Snow-Covered Forest,Snow-Covered Island,Nadu Midrange Combo,0.3840361663011246
Snow-Covered Forest,Snow-Covered Island,Beanstalk Control (Yorion),0.28062100894017417
Force of Negation,Snow-Covered Island,4C Control,0.8716071525424631
