card1,card2,archetype,weight
Craterhoof Behemoth,Sylvan Safekeeper,Nadu Cradle Combo,0.36492585015945816
Craterhoof Behemoth,Savannah,Elves,0.5480098489601578
Craterhoof Behemoth,Savannah,Nadu Cradle Combo,0.544197876236703
Craterhoof Behemoth,Savannah,Nadu Natural Order Combo,0.528833223536164
Noble Hierarch,Sylvan Safekeeper,Cradle Control,0.9339398739907554
Noble Hierarch,Sylvan Safekeeper,Nadu Natural Order Combo,0.8072675274936902
Noble Hierarch,Sylvan Safekeeper,Nadu Cradle Combo,0.8072675274936902
Noble Hierarch,Sylvan Safekeeper,Elves,0.7932850779482612
Noble Hierarch,Sylvan Safekeeper,Maverick,0.67578466173597
Noble Hierarch,Sylvan Safekeeper,Nadu Midrange Combo,0.3877478720807033
Noble Hierarch,Sylvan Safekeeper,Nadu Combo,0.36492585015945816
Noble Hierarch,Savannah,Nadu Cradle Combo,0.9865430358362994
Noble Hierarch,Savannah,Elves,0.9742613340389681
Noble Hierarch,Savannah,Nadu Natural Order Combo,0.9711749008703954
Noble Hierarch,Savannah,Maverick,0.8851513877356793
Noble Hierarch,Savannah,Bant Control,0.8453114943111906
Noble Hierarch,Savannah,Nadu Midrange Combo,0.3783340015740608
Noble Hierarch,Savannah,Nadu Combo,0.36492585015945816
Daze,Vexing Bauble,Doomsday,0.8072675274936902
Cabal Ritual,Swamp,Arclight Phoenix,0.9711749008703954
Cabal Ritual,Swamp,Ad Nauseam Tendrils,0.8072675274936902
Cabal Ritual,Swamp,Beseech Storm,0.67578466173597
Cabal Ritual,Swamp,Doomsday,0.5416500740160519
Street Wraith,Swamp,Doomsday,0.5593757031382629
Street Wraith,Swamp,Worldgorger Dragon Combo,0.528833223536164
Street Wraith,Swamp,Reanimator,0.36492585015945816
Swamp,Thassa's Oracle,Doomsday,0.4889386385112896
Swamp,Thassa's Oracle,Worldgorger Dragon Combo,0.36492585015945816
Edge of Autumn,Swamp,Doomsday,0.4985182216317766
Lion's Eye Diamond,Swamp,Arclight Phoenix,0.9711749008703954
Lion's Eye Diamond,Swamp,Ad Nauseam Tendrils,0.8072675274936902
Lion's Eye Diamond,Swamp,Beseech Storm,0.8072675274936902
Lion's Eye Diamond,Swamp,Doomsday,0.3849379509741776
Lotus Petal,Swamp,Worldgorger Dragon Combo,1
Lotus Petal,Swamp,Mono Black Reanimator,1
Lotus Petal,Swamp,Chain of Smog Combo,1
Lotus Petal,Swamp,Arclight Phoenix,0.9711749008703954
Lotus Petal,Swamp,Reanimator,0.9082060619929407
Lotus Petal,Swamp,Ad Nauseam Tendrils,0.8072675274936902
Lotus Petal,Swamp,Beseech Storm,0.8072675274936902
Lotus Petal,Swamp,Doomsday,0.712633442093733
Personal Tutor,Swamp,Doomsday,0.7464603927008848
Doomsday,Swamp,Doomsday,0.8072675274936902
Swamp,Vexing Bauble,Mono Black Reanimator,1
Swamp,Vexing Bauble,Doomsday,0.8072675274936902
Dark Ritual,Swamp,Worldgorger Dragon Combo,1
Dark Ritual,Swamp,Mono Black Reanimator,1
Dark Ritual,Swamp,Chain of Smog Combo,1
Dark Ritual,Swamp,Helm/Leyline Stompy,1
Dark Ritual,Swamp,Pox,1
Dark Ritual,Swamp,Arclight Phoenix,0.9711749008703954
Dark Ritual,Swamp,Reanimator,0.9399227672907114
Dark Ritual,Swamp,Doomsday,0.8072675274936902
Dark Ritual,Swamp,Ad Nauseam Tendrils,0.8072675274936902
Dark Ritual,Swamp,Beseech Storm,0.8072675274936902
Consider,Swamp,Doomsday,0.36492585015945816
Consider,Swamp,Worldgorger Dragon Combo,0.36492585015945816
Consider,Swamp,Reanimator,0.36492585015945816
Cavern of Souls,Swamp,Doomsday,0.36492585015945816
Cavern of Souls,Swamp,Worldgorger Dragon Combo,0.36492585015945816
Personal Tutor,Undercity Sewers,Doomsday,0.7220353166060215
Personal Tutor,Undercity Sewers,Omni-Tell,0.528833223536164
Personal Tutor,Vexing Bauble,Doomsday,1
Brainstorm,Tendrils of Agony,Ad Nauseam Tendrils,0.8072675274936902
Brainstorm,Tendrils of Agony,The EPIC Storm,0.8072675274936902
Brainstorm,Tendrils of Agony,Beseech Storm,0.8072675274936902
Brainstorm,Tendrils of Agony,Doomsday,0.8072675274936902
Brainstorm,Burning Wish,The EPIC Storm,1
Brainstorm,Burning Wish,Ad Nauseam Tendrils,0.9711749008703954
Badlands,Brainstorm,Grixis Control,0.9079863500687284
Badlands,Brainstorm,Ad Nauseam Tendrils,0.8072675274936902
Badlands,Brainstorm,Reanimator,0.8072675274936902
Badlands,Brainstorm,The EPIC Storm,0.8072675274936902
Badlands,Brainstorm,Doomsday,0.8072675274936902
Badlands,Brainstorm,Grixis Tempo,0.8072675274936902
Brainstorm,Infernal Tutor,Ad Nauseam Tendrils,1
Brainstorm,Infernal Tutor,Beseech Storm,1
Brainstorm,Infernal Tutor,Doomsday,1
Brainstorm,Preordain,Ad Nauseam Tendrils,1
Brainstorm,Preordain,Mono-Blue Tempo,1
Brainstorm,Preordain,Omni-Tell,1
Brainstorm,Preordain,Sneak and Show,1
Brainstorm,Preordain,Cephalid Breakfast,0.9711749008703954
Brainstorm,Preordain,Reanimator,0.9371931225039604
Brainstorm,Preordain,4C Control,0.9121767152920313
Brainstorm,Preordain,Doomsday,0.8072675274936902
Brainstorm,Preordain,Grixis Tempo,0.8072675274936902
Brainstorm,Preordain,Ocelot Pride Tempo,0.8072675274936902
Brainstorm,Preordain,Delver,0.8072371898298601
Brainstorm,Chrome Mox,The EPIC Storm,1
Brainstorm,Chrome Mox,Beseech Storm,1
Brainstorm,Chrome Mox,Omni-Tell,1
Brainstorm,Chrome Mox,Ad Nauseam Tendrils,0.8072675274936902
Brainstorm,Chrome Mox,Stoneblade,0.8072675274936902
Brainstorm,Past in Flames,Ad Nauseam Tendrils,0.8072675274936902
Brainstorm,Past in Flames,Doomsday,0.8072675274936902
Ad Nauseam,Brainstorm,Ad Nauseam Tendrils,0.8072675274936902
Ad Nauseam,Brainstorm,Doomsday,0.8072675274936902
Duress,Tendrils of Agony,Ad Nauseam Tendrils,0.7946795426100993
Duress,Tendrils of Agony,Doomsday,0.67578466173597
Duress,Tendrils of Agony,Necrodominance Combo,0.3966578960627273
Duress,Tendrils of Agony,Beseech Storm,0.36492585015945816
Duress,Swamp,Helm/Leyline Stompy,1
Duress,Swamp,Chain of Smog Combo,1
Duress,Swamp,Arclight Phoenix,0.8739461531312703
Duress,Swamp,Ad Nauseam Tendrils,0.8006042790278567
Duress,Swamp,Mono Black Reanimator,0.7527871445559576
Duress,Swamp,Worldgorger Dragon Combo,0.7154058660848243
Duress,Swamp,Reanimator,0.6927405969128703
Duress,Swamp,Doomsday,0.4214891981629052
Duress,Swamp,Beseech Storm,0.36492585015945816
Burning Wish,Duress,Arclight Phoenix,1
Burning Wish,Duress,Ad Nauseam Tendrils,0.9585915094805774
Badlands,Duress,Ad Nauseam Tendrils,0.7946795426100993
Badlands,Duress,Arclight Phoenix,0.7100382975137401
Badlands,Duress,Reanimator,0.6927405969128703
Badlands,Duress,Doomsday,0.67578466173597
Duress,Volcanic Island,Ad Nauseam Tendrils,0.7946795426100993
Duress,Volcanic Island,Doomsday,0.67578466173597
Duress,Infernal Tutor,Ad Nauseam Tendrils,1
Duress,Infernal Tutor,Arclight Phoenix,1
Duress,Infernal Tutor,Doomsday,1
Duress,Preordain,Ad Nauseam Tendrils,1
Duress,Preordain,Doomsday,0.36492585015945816
Bloodstained Mire,Duress,Arclight Phoenix,1
Bloodstained Mire,Duress,Chain of Smog Combo,1
Bloodstained Mire,Duress,Ad Nauseam Tendrils,0.9645167905180502
Bloodstained Mire,Duress,Mono Black Reanimator,0.7527871445559576
Bloodstained Mire,Duress,Reanimator,0.6927405969128703
Bloodstained Mire,Duress,Worldgorger Dragon Combo,0.67578466173597
Bloodstained Mire,Duress,Doomsday,0.4178616471472819
Chrome Mox,Duress,Helm/Leyline Stompy,0.9711749008703954
Chrome Mox,Duress,Arclight Phoenix,0.8739461531312703
Chrome Mox,Duress,Necrodominance Combo,0.8391464904778876
Chrome Mox,Duress,Beseech Storm,0.8072675274936902
Chrome Mox,Duress,Ad Nauseam Tendrils,0.7843691269762825
Chrome Mox,Duress,Oops! All Spells,0.48605268336980045
Duress,Past in Flames,Ad Nauseam Tendrils,0.7946795426100993
Duress,Past in Flames,Doomsday,0.67578466173597
Ad Nauseam,Duress,Ad Nauseam Tendrils,0.7946795426100993
Ad Nauseam,Duress,Arclight Phoenix,0.7100382975137401
Ad Nauseam,Duress,Doomsday,0.67578466173597
Cabal Ritual,Tendrils of Agony,Ad Nauseam Tendrils,0.8072675274936902
Cabal Ritual,Tendrils of Agony,Necrodominance Combo,0.8072675274936902
Cabal Ritual,Tendrils of Agony,Doomsday,0.8072675274936902
Cabal Ritual,Tendrils of Agony,Beseech Storm,0.5793221521653947
Burning Wish,Cabal Ritual,Arclight Phoenix,1
Burning Wish,Cabal Ritual,Ad Nauseam Tendrils,0.9711749008703954
Badlands,Cabal Ritual,Ad Nauseam Tendrils,0.8072675274936902
Badlands,Cabal Ritual,Arclight Phoenix,0.8072675274936902
Badlands,Cabal Ritual,Doomsday,0.8072675274936902
Cabal Ritual,Volcanic Island,Ad Nauseam Tendrils,0.8072675274936902
Cabal Ritual,Volcanic Island,Doomsday,0.8072675274936902
Cabal Ritual,Infernal Tutor,Ad Nauseam Tendrils,1
Cabal Ritual,Infernal Tutor,Arclight Phoenix,1
Cabal Ritual,Infernal Tutor,Doomsday,1
Cabal Ritual,Infernal Tutor,Beseech Storm,0.98664347331248
Cabal Ritual,Preordain,Ad Nauseam Tendrils,1
Cabal Ritual,Preordain,Doomsday,0.36492585015945816
Bloodstained Mire,Cabal Ritual,Arclight Phoenix,1
Bloodstained Mire,Cabal Ritual,Ad Nauseam Tendrils,0.9711749008703954
Bloodstained Mire,Cabal Ritual,Doomsday,0.45737229625468223
Cabal Ritual,Chrome Mox,Necrodominance Combo,1
Cabal Ritual,Chrome Mox,Beseech Storm,0.9794326486596877
Cabal Ritual,Chrome Mox,Arclight Phoenix,0.9711749008703954
Cabal Ritual,Chrome Mox,Ad Nauseam Tendrils,0.8072675274936902
Cabal Ritual,Chrome Mox,Oops! All Spells,0.6294335930404324
Cabal Ritual,Past in Flames,Ad Nauseam Tendrils,0.8072675274936902
Cabal Ritual,Past in Flames,Doomsday,0.8072675274936902
Ad Nauseam,Cabal Ritual,Ad Nauseam Tendrils,0.8072675274936902
Ad Nauseam,Cabal Ritual,Arclight Phoenix,0.8072675274936902
Ad Nauseam,Cabal Ritual,Doomsday,0.8072675274936902
Island,Tendrils of Agony,Ad Nauseam Tendrils,0.36492585015945816
Island,Tendrils of Agony,Beseech Storm,0.36492585015945816
Island,Tendrils of Agony,Doomsday,0.36492585015945816
Tendrils of Agony,Underground Sea,Ad Nauseam Tendrils,0.528833223536164
Tendrils of Agony,Underground Sea,Beseech Storm,0.5189338209957833
Tendrils of Agony,Underground Sea,The EPIC Storm,0.36492585015945816
Tendrils of Agony,Underground Sea,Doomsday,0.36492585015945816
Swamp,Tendrils of Agony,Beseech Storm,0.3877478720807033
Swamp,Tendrils of Agony,Ad Nauseam Tendrils,0.36492585015945816
Swamp,Tendrils of Agony,Doomsday,0.36492585015945816
Lion's Eye Diamond,Tendrils of Agony,Beseech Storm,0.8251585688319473
Lion's Eye Diamond,Tendrils of Agony,Ad Nauseam Tendrils,0.8072675274936902
Lion's Eye Diamond,Tendrils of Agony,The EPIC Storm,0.8072675274936902
Lion's Eye Diamond,Tendrils of Agony,Doomsday,0.8072675274936902
Ponder,Tendrils of Agony,Ad Nauseam Tendrils,0.8072675274936902
Ponder,Tendrils of Agony,Beseech Storm,0.8072675274936902
Ponder,Tendrils of Agony,Doomsday,0.8072675274936902
Lotus Petal,Tendrils of Agony,Beseech Storm,0.8251585688319473
Lotus Petal,Tendrils of Agony,Ad Nauseam Tendrils,0.8072675274936902
Lotus Petal,Tendrils of Agony,Necrodominance Combo,0.8072675274936902
Lotus Petal,Tendrils of Agony,The EPIC Storm,0.8072675274936902
Lotus Petal,Tendrils of Agony,Doomsday,0.8072675274936902
Burning Wish,Tendrils of Agony,The EPIC Storm,0.8072675274936902
Burning Wish,Tendrils of Agony,Ad Nauseam Tendrils,0.528833223536164
Badlands,Tendrils of Agony,Ad Nauseam Tendrils,0.36492585015945816
Badlands,Tendrils of Agony,The EPIC Storm,0.36492585015945816
Badlands,Tendrils of Agony,Doomsday,0.36492585015945816
Tendrils of Agony,Volcanic Island,Ad Nauseam Tendrils,0.36492585015945816
Tendrils of Agony,Volcanic Island,Doomsday,0.36492585015945816
Infernal Tutor,Tendrils of Agony,Ad Nauseam Tendrils,0.8072675274936902
Infernal Tutor,Tendrils of Agony,Doomsday,0.8072675274936902
Infernal Tutor,Tendrils of Agony,Beseech Storm,0.67578466173597
Tendrils of Agony,Undercity Sewers,Doomsday,0.528833223536164
Tendrils of Agony,Undercity Sewers,Ad Nauseam Tendrils,0.36492585015945816
Tendrils of Agony,Undercity Sewers,The EPIC Storm,0.36492585015945816
Tendrils of Agony,Undercity Sewers,Beseech Storm,0.36492585015945816
Preordain,Tendrils of Agony,Ad Nauseam Tendrils,0.6672543349479682
Polluted Delta,Tendrils of Agony,Ad Nauseam Tendrils,0.8072675274936902
Polluted Delta,Tendrils of Agony,Doomsday,0.8072675274936902
Polluted Delta,Tendrils of Agony,Beseech Storm,0.7527871445559576
Tendrils of Agony,Thoughtseize,Beseech Storm,0.8072675274936902
Tendrils of Agony,Thoughtseize,Doomsday,0.8072675274936902
Tendrils of Agony,Thoughtseize,Ad Nauseam Tendrils,0.749885184384507
Tendrils of Agony,Thoughtseize,The EPIC Storm,0.67578466173597
Bloodstained Mire,Tendrils of Agony,The EPIC Storm,0.5854872929071221
Bloodstained Mire,Tendrils of Agony,Ad Nauseam Tendrils,0.528833223536164
Bloodstained Mire,Tendrils of Agony,Doomsday,0.528833223536164
Dark Ritual,Tendrils of Agony,Beseech Storm,0.8251585688319473
Dark Ritual,Tendrils of Agony,Ad Nauseam Tendrils,0.8072675274936902
Dark Ritual,Tendrils of Agony,Necrodominance Combo,0.8072675274936902
Dark Ritual,Tendrils of Agony,The EPIC Storm,0.8072675274936902
Dark Ritual,Tendrils of Agony,Doomsday,0.8072675274936902
Scalding Tarn,Tendrils of Agony,The EPIC Storm,0.67578466173597
Scalding Tarn,Tendrils of Agony,Ad Nauseam Tendrils,0.6037880791216701
Scalding Tarn,Tendrils of Agony,Doomsday,0.528833223536164
Chrome Mox,Tendrils of Agony,Beseech Storm,0.8111807616303228
Chrome Mox,Tendrils of Agony,The EPIC Storm,0.8072675274936902
Chrome Mox,Tendrils of Agony,Necrodominance Combo,0.7212432728457937
Chrome Mox,Tendrils of Agony,Ad Nauseam Tendrils,0.36492585015945816
Past in Flames,Tendrils of Agony,Ad Nauseam Tendrils,0.36492585015945816
Past in Flames,Tendrils of Agony,Doomsday,0.36492585015945816
Ad Nauseam,Tendrils of Agony,Ad Nauseam Tendrils,0.36492585015945816
Ad Nauseam,Tendrils of Agony,Doomsday,0.36492585015945816
Burning Wish,Island,Ad Nauseam Tendrils,0.528833223536164
Badlands,Island,Grixis Control,0.6295005785894556
Badlands,Island,Ad Nauseam Tendrils,0.36492585015945816
Badlands,Island,Doomsday,0.36492585015945816
Infernal Tutor,Island,Ad Nauseam Tendrils,0.8072675274936902
Infernal Tutor,Island,Doomsday,0.8072675274936902
Infernal Tutor,Island,Beseech Storm,0.67578466173597
Island,Preordain,Mono-Blue Tempo,1
Island,Preordain,Omni-Tell,1
Island,Preordain,Coveted Jewel Combo,1
Island,Preordain,Ad Nauseam Tendrils,0.6668941767522282
Island,Preordain,Sneak and Show,0.6058058416749051
Island,Preordain,Cephalid Breakfast,0.528833223536164
Island,Preordain,Reanimator,0.5040312535775829
Island,Preordain,Delver,0.36645027294446547
Island,Preordain,Doomsday,0.36492585015945816
Island,Preordain,Ocelot Pride Tempo,0.36492585015945816
Chrome Mox,Island,Simulacrum Affinity,1
Chrome Mox,Island,Coveted Jewel Combo,1
Chrome Mox,Island,Stoneblade,0.8072675274936902
Chrome Mox,Island,Beseech Storm,0.67578466173597
Chrome Mox,Island,Ad Nauseam Tendrils,0.36492585015945816
Island,Past in Flames,Ad Nauseam Tendrils,0.36492585015945816
Island,Past in Flames,Doomsday,0.36492585015945816
Ad Nauseam,Island,Ad Nauseam Tendrils,0.36492585015945816
Ad Nauseam,Island,Doomsday,0.36492585015945816
Burning Wish,Underground Sea,The EPIC Storm,0.8072675274936902
Burning Wish,Underground Sea,Ad Nauseam Tendrils,0.6927405969128703
Badlands,Underground Sea,Ad Nauseam Tendrils,0.528833223536164
Badlands,Underground Sea,Grixis Tempo,0.528833223536164
Badlands,Underground Sea,Worldgorger Dragon Combo,0.528833223536164
Badlands,Underground Sea,Reanimator,0.5224100032351844
Badlands,Underground Sea,Grixis Control,0.49114742454859955
Badlands,Underground Sea,The EPIC Storm,0.36492585015945816
Badlands,Underground Sea,Doomsday,0.36492585015945816
Infernal Tutor,Underground Sea,Ad Nauseam Tendrils,0.9711749008703954
Infernal Tutor,Underground Sea,Beseech Storm,0.8396920351126752
Infernal Tutor,Underground Sea,Doomsday,0.8072675274936902
Preordain,Underground Sea,Reanimator,0.9371931225039604
Preordain,Underground Sea,Omni-Tell,0.8396920351126752
Preordain,Underground Sea,Ad Nauseam Tendrils,0.8312575293994977
Preordain,Underground Sea,Doomsday,0.8072675274936902
Preordain,Underground Sea,Grixis Tempo,0.67578466173597
Preordain,Underground Sea,Cephalid Breakfast,0.528833223536164
Chrome Mox,Underground Sea,Omni-Tell,1
Chrome Mox,Underground Sea,Beseech Storm,0.8203435431126205
Chrome Mox,Underground Sea,The EPIC Storm,0.8072675274936902
Chrome Mox,Underground Sea,Ad Nauseam Tendrils,0.528833223536164
Chrome Mox,Underground Sea,Reanimator,0.3627165643054652
Past in Flames,Underground Sea,Ad Nauseam Tendrils,0.528833223536164
Past in Flames,Underground Sea,Doomsday,0.36492585015945816
Ad Nauseam,Underground Sea,Ad Nauseam Tendrils,0.528833223536164
Ad Nauseam,Underground Sea,Doomsday,0.36492585015945816
Burning Wish,Swamp,Arclight Phoenix,0.9711749008703954
Burning Wish,Swamp,Ad Nauseam Tendrils,0.528833223536164
Badlands,Swamp,Worldgorger Dragon Combo,0.6927405969128703
Badlands,Swamp,Reanimator,0.6465402630959489
Badlands,Swamp,Grixis Control,0.6295005785894556
Badlands,Swamp,Arclight Phoenix,0.528833223536164
Badlands,Swamp,Ad Nauseam Tendrils,0.36492585015945816
Badlands,Swamp,Doomsday,0.36492585015945816
Badlands,Swamp,Ocelot Pride Midrange,0.36492585015945816
Infernal Tutor,Swamp,Arclight Phoenix,0.8396920351126752
Infernal Tutor,Swamp,Ad Nauseam Tendrils,0.8072675274936902
Infernal Tutor,Swamp,Doomsday,0.8072675274936902
Infernal Tutor,Swamp,Beseech Storm,0.67578466173597
Preordain,Swamp,Omni-Tell,0.67578466173597
Preordain,Swamp,Ad Nauseam Tendrils,0.6668941767522282
Preordain,Swamp,Reanimator,0.5040312535775829
Preordain,Swamp,Doomsday,0.36492585015945816
Chrome Mox,Swamp,Helm/Leyline Stompy,1
Chrome Mox,Swamp,Beseech Storm,0.7892910053168994
Chrome Mox,Swamp,Arclight Phoenix,0.6927405969128703
Chrome Mox,Swamp,Reanimator,0.5259390182429245
Chrome Mox,Swamp,Ad Nauseam Tendrils,0.36492585015945816
Past in Flames,Swamp,Ad Nauseam Tendrils,0.36492585015945816
Past in Flames,Swamp,Doomsday,0.36492585015945816
Ad Nauseam,Swamp,Arclight Phoenix,0.528833223536164
Ad Nauseam,Swamp,Ad Nauseam Tendrils,0.36492585015945816
Ad Nauseam,Swamp,Doomsday,0.36492585015945816
Burning Wish,Lion's Eye Diamond,The EPIC Storm,1
Burning Wish,Lion's Eye Diamond,The EPIC Gamble,1
Burning Wish,Lion's Eye Diamond,Arclight Phoenix,1
Burning Wish,Lion's Eye Diamond,Ad Nauseam Tendrils,0.9711749008703954
Badlands,Lion's Eye Diamond,Ad Nauseam Tendrils,0.8072675274936902
Badlands,Lion's Eye Diamond,The EPIC Storm,0.8072675274936902
Badlands,Lion's Eye Diamond,Arclight Phoenix,0.8072675274936902
Badlands,Lion's Eye Diamond,Doomsday,0.8072675274936902
Lion's Eye Diamond,Volcanic Island,LED Dredge,1
Lion's Eye Diamond,Volcanic Island,Ad Nauseam Tendrils,0.8072675274936902
Lion's Eye Diamond,Volcanic Island,The EPIC Gamble,0.8072675274936902
Lion's Eye Diamond,Volcanic Island,Riddlesmith Combo,0.8072675274936902
Lion's Eye Diamond,Volcanic Island,Doomsday,0.8072675274936902
Infernal Tutor,Lion's Eye Diamond,Ad Nauseam Tendrils,1
Infernal Tutor,Lion's Eye Diamond,Beseech Storm,1
Infernal Tutor,Lion's Eye Diamond,Arclight Phoenix,1
Infernal Tutor,Lion's Eye Diamond,Doomsday,1
Lion's Eye Diamond,Preordain,Ad Nauseam Tendrils,1
Lion's Eye Diamond,Preordain,Doomsday,0.36492585015945816
Bloodstained Mire,Lion's Eye Diamond,The EPIC Storm,1
Bloodstained Mire,Lion's Eye Diamond,Arclight Phoenix,1
Bloodstained Mire,Lion's Eye Diamond,Ad Nauseam Tendrils,0.9711749008703954
Bloodstained Mire,Lion's Eye Diamond,Painter,0.528833223536164
Bloodstained Mire,Lion's Eye Diamond,Doomsday,0.4366329398930467
Chrome Mox,Lion's Eye Diamond,Beseech Storm,1
Chrome Mox,Lion's Eye Diamond,The EPIC Storm,1
Chrome Mox,Lion's Eye Diamond,The EPIC Gamble,1
Chrome Mox,Lion's Eye Diamond,Riddlesmith Combo,1
Chrome Mox,Lion's Eye Diamond,Arclight Phoenix,0.9711749008703954
Chrome Mox,Lion's Eye Diamond,Ad Nauseam Tendrils,0.8072675274936902
Chrome Mox,Lion's Eye Diamond,Oops! All Spells,0.528833223536164
Lion's Eye Diamond,Past in Flames,Ad Nauseam Tendrils,0.8072675274936902
Lion's Eye Diamond,Past in Flames,Doomsday,0.8072675274936902
Ad Nauseam,Lion's Eye Diamond,Ad Nauseam Tendrils,0.8072675274936902
Ad Nauseam,Lion's Eye Diamond,Arclight Phoenix,0.8072675274936902
Ad Nauseam,Lion's Eye Diamond,Doomsday,0.8072675274936902
Burning Wish,Ponder,Ad Nauseam Tendrils,0.9711749008703954
Badlands,Ponder,Grixis Control,0.9079863500687284
Badlands,Ponder,Ad Nauseam Tendrils,0.8072675274936902
Badlands,Ponder,Reanimator,0.8072675274936902
Badlands,Ponder,Doomsday,0.8072675274936902
Badlands,Ponder,Grixis Tempo,0.8072675274936902
Infernal Tutor,Ponder,Ad Nauseam Tendrils,1
Infernal Tutor,Ponder,Beseech Storm,1
Infernal Tutor,Ponder,Doomsday,1
Ponder,Preordain,Ad Nauseam Tendrils,1
Ponder,Preordain,Mono-Blue Tempo,1
Ponder,Preordain,Omni-Tell,1
Ponder,Preordain,Sneak and Show,1
Ponder,Preordain,Cephalid Breakfast,0.9711749008703954
Ponder,Preordain,Reanimator,0.9371931225039604
Ponder,Preordain,4C Control,0.9121767152920313
Ponder,Preordain,Doomsday,0.8072675274936902
Ponder,Preordain,Grixis Tempo,0.8072675274936902
Ponder,Preordain,Ocelot Pride Tempo,0.8072675274936902
Ponder,Preordain,Delver,0.8072371898298601
Chrome Mox,Ponder,Beseech Storm,1
Chrome Mox,Ponder,Omni-Tell,1
Chrome Mox,Ponder,Ad Nauseam Tendrils,0.8072675274936902
Chrome Mox,Ponder,Stoneblade,0.67578466173597
Past in Flames,Ponder,Ad Nauseam Tendrils,0.8072675274936902
Past in Flames,Ponder,Doomsday,0.8072675274936902
Ad Nauseam,Ponder,Ad Nauseam Tendrils,0.8072675274936902
Ad Nauseam,Ponder,Doomsday,0.8072675274936902
Burning Wish,Lotus Petal,The EPIC Storm,1
Burning Wish,Lotus Petal,The EPIC Gamble,1
Burning Wish,Lotus Petal,Arclight Phoenix,1
Burning Wish,Lotus Petal,Ruby Storm,1
Burning Wish,Lotus Petal,Ad Nauseam Tendrils,0.9711749008703954
Badlands,Lotus Petal,Red Stompy,1
Badlands,Lotus Petal,Painter,0.9936579808676096
Badlands,Lotus Petal,Worldgorger Dragon Combo,0.9711749008703954
Badlands,Lotus Petal,Reanimator,0.971031982150298
Badlands,Lotus Petal,Ad Nauseam Tendrils,0.8072675274936902
Badlands,Lotus Petal,The EPIC Storm,0.8072675274936902
Badlands,Lotus Petal,Arclight Phoenix,0.8072675274936902
Badlands,Lotus Petal,Doomsday,0.8072675274936902
Infernal Tutor,Lotus Petal,Ad Nauseam Tendrils,1
Infernal Tutor,Lotus Petal,Beseech Storm,1
Infernal Tutor,Lotus Petal,Arclight Phoenix,1
Infernal Tutor,Lotus Petal,Doomsday,1
Lotus Petal,Preordain,Ad Nauseam Tendrils,1
Lotus Petal,Preordain,Sneak and Show,1
Lotus Petal,Preordain,Omni-Tell,0.9711749008703954
Lotus Petal,Preordain,Doomsday,0.67578466173597
Bloodstained Mire,Lotus Petal,Worldgorger Dragon Combo,1
Bloodstained Mire,Lotus Petal,The EPIC Storm,1
Bloodstained Mire,Lotus Petal,Mono Black Reanimator,1
Bloodstained Mire,Lotus Petal,Arclight Phoenix,1
Bloodstained Mire,Lotus Petal,Chain of Smog Combo,1
Bloodstained Mire,Lotus Petal,Ad Nauseam Tendrils,0.9711749008703954
Bloodstained Mire,Lotus Petal,Reanimator,0.9710081800052527
Bloodstained Mire,Lotus Petal,Doomsday,0.7367047876692684
Bloodstained Mire,Lotus Petal,Painter,0.6058058416749051
Lotus Petal,Past in Flames,Ad Nauseam Tendrils,0.8072675274936902
Lotus Petal,Past in Flames,Doomsday,0.8072675274936902
Ad Nauseam,Lotus Petal,Ad Nauseam Tendrils,0.8072675274936902
Ad Nauseam,Lotus Petal,Arclight Phoenix,0.8072675274936902
Ad Nauseam,Lotus Petal,Doomsday,0.8072675274936902
Badlands,Burning Wish,The EPIC Storm,0.8072675274936902
Badlands,Burning Wish,Arclight Phoenix,0.8072675274936902
Badlands,Burning Wish,Ad Nauseam Tendrils,0.528833223536164
Burning Wish,Volcanic Island,The EPIC Gamble,0.7820646673301026
Burning Wish,Volcanic Island,Ad Nauseam Tendrils,0.528833223536164
Burning Wish,Infernal Tutor,Arclight Phoenix,1
Burning Wish,Infernal Tutor,Ad Nauseam Tendrils,0.9711749008703954
Burning Wish,Undercity Sewers,The EPIC Storm,0.8072675274936902
Burning Wish,Undercity Sewers,Ad Nauseam Tendrils,0.528833223536164
Burning Wish,Preordain,Ad Nauseam Tendrils,0.8312575293994977
Burning Wish,Polluted Delta,Ad Nauseam Tendrils,0.9711749008703954
Burning Wish,Polluted Delta,Arclight Phoenix,0.9711749008703954
Burning Wish,Thoughtseize,The EPIC Storm,1
Burning Wish,Thoughtseize,Arclight Phoenix,1
Burning Wish,Thoughtseize,Ad Nauseam Tendrils,0.9137942820756397
Bloodstained Mire,Burning Wish,The EPIC Storm,1
Bloodstained Mire,Burning Wish,Arclight Phoenix,1
Bloodstained Mire,Burning Wish,Ad Nauseam Tendrils,0.6927405969128703
Burning Wish,Dark Ritual,The EPIC Storm,1
Burning Wish,Dark Ritual,Arclight Phoenix,1
Burning Wish,Dark Ritual,Ad Nauseam Tendrils,0.9711749008703954
Burning Wish,Scalding Tarn,The EPIC Storm,1
Burning Wish,Scalding Tarn,Ad Nauseam Tendrils,0.7677253171796229
Burning Wish,Chrome Mox,The EPIC Storm,1
Burning Wish,Chrome Mox,The EPIC Gamble,1
Burning Wish,Chrome Mox,Arclight Phoenix,0.9711749008703954
